,Date,close,volumefrom,volumeto,OBV,Volatility_7Day
0,2015-01-30,0.2896,82.1,24.55,-380.31,13.11
1,2015-01-31,0.2896,0.0,0.0,-380.31,19.11
2,2015-02-01,0.3029,59.58,17.89,-320.73,31.37
3,2015-02-02,0.3311,254.39,90.77,-66.34,42.09
4,2015-02-03,0.2922,366.07,103.14,-432.41,56.61
5,2015-02-04,0.2755,419.03,118.1,-851.44,50.64
6,2015-02-05,0.2747,119.43,32.88,-970.87,49.83
7,2015-02-06,0.2747,0.0,0.0,-970.87,49.83
8,2015-02-07,0.2747,0.0,0.0,-970.87,47.01
9,2015-02-08,0.2747,0.0,0.0,-970.87,33.97
10,2015-02-09,0.2747,0.0,0.0,-970.87,15.7
11,2015-02-10,0.2747,0.0,0.0,-970.87,0.7826
12,2015-02-11,0.2747,0.0,0.0,-970.87,0.0
13,2015-02-12,0.2747,0.0,0.0,-970.87,0.0
14,2015-02-13,0.2747,0.0,0.0,-970.87,0.0
15,2015-02-14,0.2747,0.0,0.0,-970.87,0.0
16,2015-02-15,0.2747,0.0,0.0,-970.87,0.0
17,2015-02-16,0.099,12.26,1.0,-983.13,274.64
18,2015-02-17,0.099,0.0,0.0,-983.13,274.64
19,2015-02-18,0.26,171.26,41.34,-811.87,414.12
20,2015-02-19,0.25,110.97,28.85,-922.84,414.18
21,2015-02-20,0.25,0.0,0.0,-922.84,414.18
22,2015-02-21,0.295,39.33,11.64,-883.51,417.11
23,2015-02-22,0.35,150.8,48.56,-732.71,250.96
24,2015-02-23,0.25,10.43,3.323,-743.14,288.94
25,2015-02-24,0.25,0.001098,0.0002745,-743.14,121.95
26,2015-02-25,0.25,0.263,0.0829,-743.14,121.49
27,2015-02-26,0.25,0.02204,0.00551,-743.14,121.49
28,2015-02-27,0.35,40.3,16.51,-702.84,147.63
29,2015-02-28,0.35,0.0,0.0,-702.84,140.28
30,2015-03-01,0.5399,1.0190000000000001,0.5501,-701.82,132.59
31,2015-03-04,0.26,0.0005611,0.0001459,-702.29,251.44
32,2015-03-08,0.25,8.027999999999999,4.212,-709.22,327.35
33,2015-03-09,0.5399,0.02206,0.005515,-709.2,406.71
34,2015-03-10,0.2611,21.82,5.7989999999999995,-731.02,418.2
35,2015-03-11,0.2611,0.0,0.0,-731.02,363.88
36,2015-03-12,0.8,4.123,3.281,-726.9,494.05
37,2015-03-13,0.7998,22.21,13.32,-749.11,494.06
38,2015-03-14,0.7998,0.051,0.03215,-749.11,432.15
39,2015-03-15,0.4,13.72,10.95,-762.83,441.86
40,2015-03-16,0.4,0.0,0.0,-762.83,384.77
41,2015-03-17,0.4,0.0,0.0,-762.83,384.77
42,2015-03-18,0.4,0.0,0.0,-762.83,186.45
43,2015-03-19,0.4,0.002649,0.00106,-762.83,186.47
44,2015-03-20,1.0,0.07555,0.06911,-762.75,337.59
45,2015-03-21,0.2611,3.33,2.293,-766.08,476.49
46,2015-03-22,0.2611,0.009012000000000001,0.002353,-766.08,476.49
47,2015-03-23,0.278,0.04438,0.03645,-766.04,477.6
48,2015-03-24,0.878,1.864,1.453,-764.18,579.66
49,2015-03-25,0.278,0.03136,0.008719,-764.21,676.74
50,2015-03-26,0.278,0.03321,0.02139,-764.21,602.65
51,2015-03-27,0.878,0.1548,0.06532,-764.06,569.08
52,2015-03-28,0.278,0.0102,0.002837,-764.07,678.26
53,2015-03-29,0.85,3.573,3.0660000000000003,-760.5,741.76
54,2015-03-30,0.31,0.4199,0.4211,-760.92,725.31
55,2015-03-31,0.33,0.008719,0.002877,-760.91,653.26
56,2015-04-01,0.33,0.0,0.0,-760.91,653.26
57,2015-04-02,0.33,0.0,0.0,-760.91,546.24
58,2015-04-03,0.4,0.0045320000000000004,0.001813,-760.91,445.65
59,2015-04-04,0.34,30.0,11.67,-790.91,286.54
60,2015-04-05,0.34,0.0009731,0.00033089999999999997,-790.91,75.68
61,2015-04-06,0.34,0.0,0.0,-790.91,74.15
62,2015-04-07,0.34,0.0,0.0,-790.91,74.15
63,2015-04-08,1.0,0.004045,0.002096,-790.91,298.08
64,2015-04-09,0.7955,20.91,16.34,-811.82,318.03
65,2015-04-10,0.78,12.54,9.904,-824.36,309.42
66,2015-04-11,0.92,0.2263,0.2104,-824.13,306.17
67,2015-04-12,0.75,93.41,71.64,-917.54,320.4
68,2015-04-13,0.5,57.08,40.7,-974.62,351.93
69,2015-04-14,0.65,6.489,4.203,-968.13,167.81
70,2015-04-15,0.72,0.3171,0.21100000000000002,-967.81,164.51
71,2015-04-16,0.72,13.31,9.271,-967.81,164.56
72,2015-04-17,0.34,0.2406,0.1055,-968.05,243.68
73,2015-04-18,0.34,0.0,0.0,-968.05,247.06
74,2015-04-19,0.34,0.00987,0.003356,-968.05,231.65
75,2015-04-20,0.34,0.3786,0.1917,-968.05,209.17
76,2015-04-21,0.7,8.943999999999999,6.669,-959.11,306.97
77,2015-04-22,0.7190000000000001,12.12,5.58,-946.99,307.09
78,2015-04-23,0.34,0.8723,0.3038,-947.86,306.8
79,2015-04-24,0.34,0.0,0.0,-947.86,306.8
80,2015-04-25,0.34,0.0,0.0,-947.86,306.8
81,2015-04-26,0.59,1.082,0.3986,-946.78,340.77
82,2015-04-27,0.59,0.0,0.0,-946.78,273.46
83,2015-04-28,0.34,0.0722,0.02553,-946.85,305.65
84,2015-04-29,0.34,0.1024,0.03481,-946.85,229.79
85,2015-04-30,0.34,36.54,21.56,-946.85,229.79
86,2015-05-01,0.34,0.8326,0.4729,-946.85,229.79
87,2015-05-02,0.34,0.029889999999999996,0.0138,-946.85,148.33
88,2015-05-03,0.34,2.0540000000000003,0.6983,-946.85,148.33
89,2015-05-04,0.34,12.12,4.985,-946.85,0.0
90,2015-05-05,0.34,0.6743,0.3051,-946.85,0.0
91,2015-05-06,0.34,0.2683,0.1038,-946.85,0.0
92,2015-05-07,0.521,4.893,2.752,-941.96,114.86
93,2015-05-08,0.521,0.7646,0.3984,-941.96,114.86
94,2015-05-09,0.45,0.01061,0.004772,-941.97,128.68
95,2015-05-10,0.4,0.3863,0.1587,-942.36,136.08
96,2015-05-11,0.5731,0.03129,0.0154,-942.33,161.84
97,2015-05-12,0.5731,0.0,0.0,-942.33,161.84
98,2015-05-13,0.41,8.807,4.005,-951.14,152.39
99,2015-05-14,0.4975,28.05,15.74,-923.09,165.16
100,2015-05-15,0.6368,2.201,1.3090000000000002,-920.89,170.27
101,2015-05-16,0.5669,12.01,6.933,-932.9,170.14
102,2015-05-17,0.4975,0.1661,0.08971,-933.07,143.74
103,2015-05-18,0.51,9.257,4.721,-923.81,144.25
104,2015-05-19,0.306,11.47,4.73,-935.28,180.82
105,2015-05-20,0.5,47.93,24.32,-887.35,227.24
106,2015-05-21,0.2796,0.1154,0.03934,-887.47,256.69
107,2015-05-22,0.35,4.067,1.4240000000000002,-883.4,274.85
108,2015-05-23,0.5,8.871,3.83,-874.53,297.46
109,2015-05-24,0.5,19.08,7.247000000000001,-874.53,297.36
110,2015-05-25,0.4,62.04,28.51,-936.57,262.76
111,2015-05-26,0.4,0.0015869999999999999,0.0006348,-936.57,220.01
112,2015-05-27,0.4,0.09627999999999999,0.03851,-936.57,133.82
113,2015-05-28,0.4,0.0,0.0,-936.57,122.98
114,2015-05-29,0.49,0.03982,0.01754,-936.53,88.88
115,2015-05-30,0.489,0.0867,0.0424,-936.62,88.88
116,2015-05-31,0.4,7.971,3.8960000000000004,-944.59,84.18
117,2015-06-01,0.4,6.2010000000000005,2.485,-944.59,84.18
118,2015-06-02,0.49,40.0,19.6,-904.59,100.35
119,2015-06-03,0.4,0.3218,0.1287,-904.91,119.35
120,2015-06-04,0.5,9.857000000000001,4.685,-895.05,122.42
121,2015-06-05,0.43,24.18,12.09,-919.23,129.35
122,2015-06-06,0.57,502.8,286.6,-416.43,136.2
123,2015-06-07,0.57,0.0,0.0,-416.43,136.2
124,2015-06-08,0.47,58.97,28.48,-475.4,141.41
125,2015-06-09,0.45,0.044219999999999995,0.0199,-475.44,128.08
126,2015-06-10,0.639,6.855,3.1830000000000003,-468.58,148.64
127,2015-06-11,0.35,21.67,6.502999999999999,-490.25,227.74
128,2015-06-12,0.44,54.4,26.93,-435.85,221.71
129,2015-06-13,0.3,12.63,8.08,-448.48,238.55
130,2015-06-14,0.39,3.74,1.4569999999999999,-444.74,255.18
131,2015-06-15,0.39,0.0,0.0,-444.74,255.27
132,2015-06-16,0.53,0.09112,0.036039999999999996,-444.65,249.88
133,2015-06-17,0.39,0.018680000000000002,0.007287,-444.67,198.65
134,2015-06-18,0.39,1332.69,612.51,-444.67,186.74
135,2015-06-19,0.45,1.052,0.4786,-443.62,147.42
136,2015-06-20,0.5829,3.528,2.0540000000000003,-440.09,147.01
137,2015-06-21,0.45,18.44,10.73,-458.53,171.68
138,2015-06-22,0.45,0.1093,0.059129999999999995,-458.53,145.62
139,2015-06-23,0.5003,4914.99,2413.11,4456.46,116.17
140,2015-06-24,0.5003,5.897,2.95,4456.46,116.17
141,2015-06-25,0.5003,0.0,0.0,4456.46,111.59
142,2015-06-26,0.5254,0.01123,0.005314,4456.47,82.75
143,2015-06-27,0.45,1.54,0.6971,4454.93,57.18
144,2015-06-28,0.45,0.0,0.0,4454.93,57.18
145,2015-06-29,0.44,0.002754,0.001212,4454.93,45.81
146,2015-06-30,0.45,0.02385,0.01073,4454.95,47.11
147,2015-07-01,0.45,0.0,0.0,4454.95,47.11
148,2015-07-02,0.45,0.0,0.0,4454.95,42.73
149,2015-07-03,0.518,0.02411,0.011609999999999999,4454.97,39.01
150,2015-07-04,0.45,194.88,96.25,4260.09,59.41
151,2015-07-05,0.45,115.8,58.28,4260.09,58.98
152,2015-07-06,0.503,10.65,5.341,4270.74,65.88
153,2015-07-07,0.45,17.12,8.775,4253.62,74.81
154,2015-07-08,0.45,555.01,250.34,4253.62,74.81
155,2015-07-09,0.45,34.33,18.04,4253.62,59.91
156,2015-07-10,0.5395,36.46,19.16,4290.08,67.36
157,2015-07-11,0.6304,175.25,98.43,4465.33,74.0
158,2015-07-12,0.6304,0.0,0.0,4465.33,72.84
159,2015-07-13,0.52,0.1005,0.05611,4465.23,88.8
160,2015-07-14,0.52,0.1751,0.09107,4465.23,88.8
161,2015-07-15,0.46,21.0,10.92,4444.23,97.4
162,2015-07-16,0.46,0.2107,0.1231,4444.23,79.16
163,2015-07-17,0.46,0.02965,0.015380000000000001,4444.23,55.58
164,2015-07-18,0.59,0.8413,0.3941,4445.07,99.24
165,2015-07-19,0.59,0.0,0.0,4445.07,80.37
166,2015-07-20,0.46,0.49700000000000005,0.2923,4444.57,108.89
167,2015-07-21,0.46,0.5524,0.3211,4444.57,103.77
168,2015-07-22,0.598,2.695,1.4880000000000002,4447.26,125.51
169,2015-07-23,0.598,0.0,0.0,4447.26,125.51
170,2015-07-24,0.461,0.03605,0.01662,4447.22,127.94
171,2015-07-25,0.461,0.0,0.0,4447.22,127.94
172,2015-07-26,0.461,0.0,0.0,4447.22,108.93
173,2015-07-27,0.63,10.4,5.933,4457.62,137.51
174,2015-07-28,0.55,0.10099999999999999,0.05635,4457.52,125.94
175,2015-07-29,0.63,1.222,0.6941,4458.74,132.39
176,2015-07-30,0.461,0.1823,0.1032,4458.56,141.98
177,2015-07-31,0.63,442.08,220.7,4900.64,165.0
178,2015-08-01,0.63,124.76,72.98,4900.64,165.0
