Date,Price,Daily_Returns
26-Aug-15,225.0000,0.0202
25-Aug-15,220.5000,0.0429
24-Aug-15,211.4000,-0.0676
23-Aug-15,226.8000,-0.0122
22-Aug-15,229.5000,-0.0123
21-Aug-15,232.4000,-0.0096
20-Aug-15,234.7000,0.0383
19-Aug-15,226.0000,-0.084
18-Aug-15,246.7000,-0.0405
17-Aug-15,257.1000,0
16-Aug-15,257.1000,-0.0131
15-Aug-15,260.5000,-0.017
14-Aug-15,265.0000,0.006
13-Aug-15,263.4000,-0.0158
12-Aug-15,267.7000,-0.0051
11-Aug-15,269.0000,0.0218
10-Aug-15,263.3000,-0.0022
9-Aug-15,263.9000,0.0204
8-Aug-15,258.6000,-0.0694
7-Aug-15,277.9000,-0.0004
6-Aug-15,278.0000,-0.0132
5-Aug-15,281.7000,-0.0091
4-Aug-15,284.3000,0.0097
3-Aug-15,281.6000,0.0008
2-Aug-15,281.4000,0.0032
1-Aug-15,280.5000,-0.0115
31-Jul-15,283.7000,-0.0115
30-Jul-15,287.0000,-0.0047
29-Jul-15,288.4000,-0.0181
28-Jul-15,293.7000,0.0024
27-Jul-15,293.0000,0.0042
26-Jul-15,291.8000,0.0105
25-Jul-15,288.7000,0.0013
24-Jul-15,288.4000,0.0466
23-Jul-15,275.5000,-0.0034
22-Jul-15,276.5000,0.005
21-Jul-15,275.1000,-0.0093
20-Jul-15,277.7000,0.0165
19-Jul-15,273.2000,-0.0032
18-Jul-15,274.0000,-0.0199
17-Jul-15,279.6000,0.011
16-Jul-15,276.6000,-0.0241
15-Jul-15,283.4000,-0.0123
14-Jul-15,287.0000,-0.0117
13-Jul-15,290.4000,-0.0647
12-Jul-15,310.4000,0.0633
11-Jul-15,292.0000,0.0294
10-Jul-15,283.6000,0.0538
9-Jul-15,269.1000,0.0019
8-Jul-15,268.6000,0.0091
7-Jul-15,266.2000,-0.0107
6-Jul-15,269.1000,-0.0039
5-Jul-15,270.1000,0.0368
4-Jul-15,260.5000,0.0202
3-Jul-15,255.4000,0.002
2-Jul-15,254.9000,-0.0106
1-Jul-15,257.6000,-0.0246
30-Jun-15,264.1000,0.0278
29-Jun-15,257.0000,0.0325
28-Jun-15,248.9000,-0.0074
27-Jun-15,250.7000,0.032
26-Jun-15,242.9000,0.0016
25-Jun-15,242.6000,0.0083
24-Jun-15,240.6000,-0.0131
23-Jun-15,243.8000,-0.015
22-Jun-15,247.5000,0.0138
21-Jun-15,244.1000,-0.0036
20-Jun-15,245.0000,0.0035
19-Jun-15,244.1000,-0.0173
18-Jun-15,248.4000,0.0043
17-Jun-15,247.4000,-0.0098
16-Jun-15,249.8000,0.0541
15-Jun-15,237.0000,0.0139
14-Jun-15,233.8000,0.0055
13-Jun-15,232.5000,0.0088
12-Jun-15,230.5000,0.0025
11-Jun-15,229.9000,0.0048
10-Jun-15,228.8000,-0.0034
9-Jun-15,229.6000,0.0043
8-Jun-15,228.6000,0.0228
7-Jun-15,223.5000,-0.0057
6-Jun-15,224.7000,-0.0024
5-Jun-15,225.3000,0.0048
4-Jun-15,224.2000,-0.0061
3-Jun-15,225.6000,-0.0007
2-Jun-15,225.7000,0.0117
1-Jun-15,223.1000,-0.0292
31-May-15,229.8000,-0.0145
30-May-15,233.2000,-0.0161
29-May-15,237.0000,-0.0012
28-May-15,237.3000,0
27-May-15,237.3000,-0.0023
26-May-15,237.8000,0.0018
25-May-15,237.4000,-0.0148
24-May-15,241.0000,0.0085
23-May-15,238.9000,-0.0059
22-May-15,240.4000,0.0212
21-May-15,235.4000,0.0061
20-May-15,234.0000,0.0084
19-May-15,232.0000,-0.0027
18-May-15,232.6000,-0.0155
17-May-15,236.3000,0.0003
16-May-15,236.2000,-0.0041
15-May-15,237.2000,0.0013
14-May-15,236.9000,0.0022
13-May-15,236.4000,-0.0215
12-May-15,241.6000,-0.001
11-May-15,241.8000,0.0077
10-May-15,240.0000,-0.006
9-May-15,241.4000,-0.0096
8-May-15,243.7000,0.0253
7-May-15,237.7000,0.0335
6-May-15,230.0000,-0.0246
5-May-15,235.8000,-0.0132
4-May-15,239.0000,-0.0043
3-May-15,240.0000,0.0198
2-May-15,235.3000,0.0091
1-May-15,233.2000,-0.0109
30-Apr-15,235.8000,0.0459
29-Apr-15,225.4000,-0.0017
28-Apr-15,225.8000,-0.0138
27-Apr-15,229.0000,0.0469
26-Apr-15,218.7000,-0.0329
25-Apr-15,226.1000,-0.0214
24-Apr-15,231.1000,-0.0183
23-Apr-15,235.4000,0.0069
22-Apr-15,233.8000,0.0002
21-Apr-15,233.7000,0.0423
20-Apr-15,224.2000,0.0055
19-Apr-15,223.0000,-0.0015
18-Apr-15,223.4000,0.0034
17-Apr-15,222.6000,-0.0236
16-Apr-15,228.0000,0.0225
15-Apr-15,223.0000,0.0228
14-Apr-15,218.0000,-0.025
13-Apr-15,223.6000,-0.052
12-Apr-15,235.9000,-0.0027
11-Apr-15,236.5000,0.0075
10-Apr-15,234.7000,-0.0353
9-Apr-15,243.3000,-0.0051
8-Apr-15,244.6000,-0.0332
7-Apr-15,253.0000,-0.0078
6-Apr-15,255.0000,-0.018
5-Apr-15,259.6000,0.0267
4-Apr-15,252.9000,-0.0062
3-Apr-15,254.5000,0.0074
2-Apr-15,252.6000,0.0258
1-Apr-15,246.2000,0.0086
31-Mar-15,244.1000,-0.0107
30-Mar-15,246.8000,0.0195
29-Mar-15,242.1000,-0.0394
28-Mar-15,252.0000,0.0195
27-Mar-15,247.2000,-0.0033
26-Mar-15,248.0000,0.0067
25-Mar-15,246.4000,-0.0014
24-Mar-15,246.7000,-0.0706
23-Mar-15,265.5000,-0.0116
22-Mar-15,268.6000,0.0341
21-Mar-15,259.7000,-0.0079
20-Mar-15,261.8000,0.0033
19-Mar-15,260.9000,0.0196
18-Mar-15,255.9000,-0.1032
17-Mar-15,285.4000,-0.0173
16-Mar-15,290.4000,0.0194
15-Mar-15,284.9000,0.0116
14-Mar-15,281.6000,-0.0195
13-Mar-15,287.2000,-0.0226
12-Mar-15,293.9000,-0.0059
11-Mar-15,295.6000,0.0145
10-Mar-15,291.4000,0.0047
9-Mar-15,290.0000,0.0566
8-Mar-15,274.5000,-0.0015
7-Mar-15,274.9000,0.0086
6-Mar-15,272.6000,-0.0097
5-Mar-15,275.2000,0.0122
4-Mar-15,271.9000,-0.0311
3-Mar-15,280.6000,0.0252
2-Mar-15,273.8000,0.0613
1-Mar-15,257.9000,0.0153
28-Feb-15,254.1000,0.0023
27-Feb-15,253.5000,0.0716
26-Feb-15,236.5000,-0.0034
25-Feb-15,237.3000,-0.0065
24-Feb-15,238.9000,0.0003
23-Feb-15,238.8000,0.0131
22-Feb-15,235.7000,-0.0355
21-Feb-15,244.4000,-0.0004
20-Feb-15,244.5000,0.0107
19-Feb-15,241.9000,0.0286
18-Feb-15,235.2000,-0.0329
17-Feb-15,243.2000,0.0313
16-Feb-15,235.8000,0.011
15-Feb-15,233.3000,-0.0981
14-Feb-15,258.6000,0.0951
13-Feb-15,236.2000,0.0648
12-Feb-15,221.8000,0.0135
11-Feb-15,218.8000,-0.0038
10-Feb-15,219.7000,-0.003
9-Feb-15,220.3000,-0.0149
8-Feb-15,223.7000,-0.0176
7-Feb-15,227.7000,0.0212
6-Feb-15,223.0000,0.0297
5-Feb-15,216.5000,-0.0444
4-Feb-15,226.6000,-0.0036
3-Feb-15,227.4000,-0.0479
2-Feb-15,238.9000,0.0602
1-Feb-15,225.3000,0.031
31-Jan-15,218.5000,-0.0575
30-Jan-15,231.8000,-0.0092
29-Jan-15,234.0000,-0.0092
28-Jan-15,236.2000,-0.1029
27-Jan-15,263.3000,-0.022
26-Jan-15,269.2000,0.0678
25-Jan-15,252.1000,0.0158
24-Jan-15,248.2000,0.0689
23-Jan-15,232.2000,-0.0023
22-Jan-15,232.7000,0.0199
21-Jan-15,228.2000,0.0837
20-Jan-15,210.6000,-0.0246
19-Jan-15,215.9000,0.0249
18-Jan-15,210.6000,0.0549
17-Jan-15,199.6000,-0.0351
16-Jan-15,206.9000,-0.0136
15-Jan-15,209.8000,0.272
14-Jan-15,164.9000,-0.2547
13-Jan-15,221.3000,-0.1784
12-Jan-15,269.3000,0.0172
11-Jan-15,264.8000,-0.0314
10-Jan-15,273.4000,-0.0508
9-Jan-15,288.0000,0.0187
8-Jan-15,282.7000,-0.0297
7-Jan-15,291.3000,0.0321
6-Jan-15,282.3000,0.027
5-Jan-15,274.8000,0.0382
4-Jan-15,264.7000,-0.078
3-Jan-15,287.1000,-0.0891
2-Jan-15,315.2000,0.001
1-Jan-15,314.9000,-0.0105
