,Date,close,volumefrom,volumeto,OBV,Volatility_7Day
50,2017-12-05,0.00386,13158700.0,35876.83,-45813600.0,177.78
51,2017-12-06,0.00364,30744900.0,135870.99,-76558500.0,177.24
52,2017-12-07,0.00404,17002900.0,60318.31,-59555600.0,173.38
53,2017-12-08,0.00439,12034600.0,51440.31,-47521000.0,169.29
54,2017-12-09,0.00414,5561700.0,22574.85,-53082700.0,176.43
55,2017-12-10,0.00496,10684500.0,51760.33,-42398200.0,169.97
56,2017-12-13,0.01754,20351396.01,353615.09,17295059.75,169.2
57,2017-12-14,0.0185,13370257.26,212866.81,30665317.01,171.84
58,2017-12-15,0.03586,25304573.4,717825.11,55969890.41,172.5
59,2017-12-16,0.03417,16978259.57,608356.45,38991630.84,201.7
60,2017-12-17,0.04556,26546013.81,1115064.48,65537644.65,198.32
61,2017-12-18,0.04226,17001642.64,739566.25,48536002.01,181.0
62,2017-12-19,0.04689,23140957.59,868225.93,71676959.6,182.03
63,2017-12-20,0.04829,25596613.03,1376577.35,97273572.63,183.4
64,2017-12-21,0.03653,28715779.24,999508.47,68557793.39,125.16
65,2017-12-22,0.04813,33235497.97,1434012.98,101793291.36,142.75
66,2017-12-23,0.03812,36642046.43,1397619.17,65151244.93,138.38
67,2017-12-24,0.03342,16584383.28,601107.61,48566861.65,140.8
68,2017-12-27,0.03984,17691297.73,603769.47,74685684.07,121.27
69,2017-12-28,0.03543,19908957.97,744970.78,54776726.1,89.68
70,2017-12-29,0.03751,18454838.11,650470.81,73231564.21,70.4
71,2017-12-30,0.04862,15377991.11,644515.53,88609555.32,85.25
72,2017-12-31,0.0579,26771041.32,1385041.55,115380596.64,89.68
73,2018-01-01,0.09997,57123465.69,4832193.04,172504062.33,147.85
74,2018-01-02,0.1294,36490029.62,3817909.41,208994091.95,146.93
75,2018-01-03,0.2537,79407644.92,18153816.44,288401736.87,154.11
76,2018-01-04,0.2985,56855742.62,16580952.61,345257479.49,139.95
77,2018-01-06,0.2182,61698300.58,10881560.05,354986945.88,255.42
78,2018-01-07,0.1509,45215057.26,7437614.11,309771888.62,272.35
79,2018-01-08,0.1254,41194659.44,5415399.21,268577229.18,271.68
80,2018-01-09,0.1328,49680167.39,6006715.1,318257396.57,169.26
81,2018-01-10,0.1108,32194532.3,3650414.96,286062864.27,145.07
82,2018-01-11,0.1086,18212779.38,2013551.37,267850084.89,119.56
83,2018-01-12,0.1041,24137016.41,2647531.84,243713068.48,100.96
84,2018-01-13,0.08614,22936043.35,2149288.57,220777025.13,69.78
85,2018-01-14,0.07826,42923962.65,3613876.25,177853062.48,63.44
86,2018-01-16,0.0854,69097719.67,5023979.89,198710141.5,154.18
87,2018-01-17,0.086,41814450.71,3867488.57,240524592.21,154.7
88,2018-01-18,0.0809,16925390.3,1456384.83,223599201.91,154.82
89,2018-01-19,0.08601,15798816.83,1351560.1,239398018.74,148.66
90,2018-01-20,0.0719,19144995.67,1450560.14,220253023.07,154.88
91,2018-01-21,0.07199,17746900.0,1270665.31,237999923.07,125.28
92,2018-01-22,0.06861,16977857.99,1173388.36,221022065.08,54.34
93,2018-01-23,0.07221,20525952.75,1474028.72,241548017.83,58.54
94,2018-01-24,0.06896000000000001,10015901.02,702261.93,231532116.81,57.96
95,2018-01-25,0.06635,16630523.89,1096115.66,214901592.92,50.57
96,2018-01-26,0.06982999999999999,12473733.79,849904.98,227375326.71,30.93
97,2018-01-27,0.06665,14325165.91,991763.06,213050160.8,32.74
98,2018-01-28,0.06446,10360222.21,683635.03,202689938.59,31.58
99,2018-01-29,0.05421,17276716.48,1004559.19,185413222.11,47.35
100,2018-02-01,0.042010000000000006,34425969.06,1371128.78,145052959.17,53.13
101,2018-02-02,0.04664,24172261.68,1064799.33,169225220.85,74.02
102,2018-02-03,0.03872,21441107.55,909145.27,147784113.3,80.47
103,2018-02-04,0.03032,60859837.45,1997487.25,86924275.85,89.1
104,2018-02-06,0.03267,78495706.05,2886402.12,112974458.9,109.54
105,2018-02-07,0.03828,39761322.49,1488810.5,152735781.39,122.12
106,2018-02-08,0.0469,74526011.02,3169599.44,227261792.41,132.94
107,2018-02-09,0.04815,110657954.46,5515945.22,337919746.87,118.47
108,2018-02-10,0.04219,59226264.39,2553929.81,278693482.48,97.28
109,2018-02-12,0.04308,34665747.66,1519732.9,286585209.79,84.58
110,2018-02-13,0.04607,43630218.67,1979480.94,330215428.46,77.29
111,2018-02-14,0.04643,49490110.56,2296375.81,379705539.02,53.76
112,2018-02-17,0.0496,53494583.98,2730967.91,450767573.92,55.59
113,2018-02-18,0.05172,24312350.88,1257505.2,475079924.8,50.22
114,2018-02-19,0.04729,39187499.66,1961116.66,435892425.14,57.46
115,2018-02-20,0.04494,45108852.26,2052235.96,390783572.88,59.3
116,2018-02-21,0.04035,36922705.58,1564196.41,353860867.3,45.79
117,2018-02-22,0.04319,29776212.05,1245572.52,383637079.35,50.53
118,2018-02-23,0.04077,30152015.04,1276240.13,353485064.31,47.09
119,2018-02-24,0.04021,20224125.25,820436.83,333260939.06,41.49
120,2018-02-25,0.04187,26450915.13,1086740.3,359711854.19,43.24
121,2018-02-26,0.04258,26338301.26,1112999.99,386050155.45,42.91
122,2018-02-27,0.04364,59714829.15,2638571.29,445764984.6,28.95
123,2018-02-28,0.04872,42451161.62,1949685.7,488216146.22,36.99
124,2018-03-01,0.05325,94020116.23,4889133.61,582236262.45,30.72
125,2018-03-02,0.04919,39162507.95,1957332.39,543073754.5,43.8
126,2018-03-03,0.04819,29753222.12,1432861.99,513320532.38,45.99
127,2018-03-04,0.04673,28906013.09,1364904.97,484414519.29,48.31
128,2018-03-05,0.0441,26947184.7,1225108.4,457467334.59,51.93
129,2018-03-06,0.03864,51289915.11,2044761.47,406177419.48,48.83
130,2018-03-10,0.03875,24858517.71,921161.75,418479315.63,49.87
131,2018-03-11,0.03662,25928293.33,971406.31,392551022.3,49.81
132,2018-03-12,0.03628,17829706.98,641934.77,374721315.32,37.59
133,2018-03-13,0.031389999999999994,28449527.8,936742.09,346271787.52,52.39
134,2018-03-16,0.02885,17779297.51,525047.63,319302519.72,34.59
135,2018-03-17,0.02932,61814689.77,1636431.69,381117209.49,38.55
136,2018-03-18,0.032760000000000004,49407351.23,1568107.96,430524560.72,55.8
137,2018-03-19,0.03855,72621463.61,2670008.88,503146024.33,55.97
138,2018-03-20,0.03727,74204567.8,2839705.45,428941456.53,55.91
139,2018-03-21,0.03818,40938773.32,1509675.86,469880229.85,55.18
140,2018-03-22,0.04202,56189783.03,2136851.5,526070012.88,47.89
141,2018-03-23,0.04927,163062316.06,7851301.95,689132328.94,51.17
142,2018-03-24,0.04534,62189370.85,2971654.8,626942958.09,67.25
143,2018-03-26,0.0433,77984015.26,3417656.2,467952453.18,58.46
144,2018-03-27,0.04879,40813352.52,1873578.17,508765805.7,63.72
145,2018-03-29,0.04136,98987364.49,4160661.88,265682921.73,53.64
146,2018-03-30,0.03413,108532847.05,4067852.9,157150074.68,69.0
147,2018-03-31,0.03229,86827129.97,2749087.85,70322944.71,68.63
148,2018-04-01,0.03599,52783292.55,1767312.86,123106237.26,81.43
149,2018-04-02,0.0349,52413631.91,1840237.69,70692605.35,65.91
150,2018-04-04,0.0393,214914778.97,8382193.33,221989259.05,110.89
151,2018-04-05,0.03671,72698595.29,2850320.13,149290663.76,97.22
152,2018-04-07,0.0379,30118286.26,1139503.6,224869784.5,90.8
153,2018-04-08,0.03606,60274584.38,2193685.79,164595200.12,91.66
154,2018-04-09,0.03731,31710318.11,1165950.56,196305518.23,78.06
155,2018-04-10,0.03657,32913522.05,1211249.54,163391996.18,26.92
156,2018-04-11,0.04029,117584039.05,4487674.0,280976035.23,32.95
157,2018-04-12,0.0393,99278888.42,4044318.24,181697146.81,34.72
158,2018-04-13,0.04055,42081954.87,1700413.81,223779101.68,35.21
159,2018-04-14,0.04367,40571202.54,1726453.93,264350304.22,32.2
160,2018-04-15,0.04122,61345184.83,2552829.91,203005119.39,40.16
161,2018-04-17,0.0477,67878479.79,3090608.39,317774562.15,41.71
162,2018-04-18,0.04936,69564180.4,3443474.4,387338742.55,38.05
163,2018-04-20,0.053320000000000006,73345580.74,3903637.4,377089225.5,42.1
164,2018-04-21,0.052070000000000005,50966354.47,2717291.94,326122871.03,36.3
165,2018-04-23,0.07247999999999999,185260297.24,12335295.87,574725682.12,58.45
166,2018-04-24,0.07003999999999999,211564027.73,15179312.37,363161654.39,64.64
167,2018-04-25,0.07407000000000001,71635107.25,5005635.37,434796761.64,63.85
168,2018-04-26,0.07338,101101743.63,7601950.36,333695018.01,63.58
169,2018-04-27,0.0819,92854696.44,7460296.99,426549714.45,59.56
170,2018-04-28,0.08836000000000001,107610915.61,9107801.71,534160630.06,57.75
171,2018-04-29,0.09296,175887339.01,16480061.07,710047969.07,35.47
172,2018-04-30,0.0923,94907514.23,8455983.88,615140454.84,30.89
173,2018-05-01,0.09135,51701828.98,4678799.5,563438625.86,34.03
174,2018-05-02,0.08703999999999999,94604105.02,8276408.79,468834520.84,39.6
175,2018-05-03,0.086,62901564.85,5316728.63,405932955.99,30.32
176,2018-05-04,0.08719,36002025.98,3174340.37,441934981.97,21.61
177,2018-05-05,0.08452,35517021.26,2975980.11,406417960.71,14.09
178,2018-05-06,0.08261,46338264.88,3763211.31,360079695.83,13.88
179,2018-05-07,0.08246,39185791.1,3242389.0,320893904.73,14.49
180,2018-05-08,0.08026,33395778.17,2681103.89,287498126.56,11.27
181,2018-05-09,0.07285,36685656.54,2855953.19,250812470.02,25.03
182,2018-05-10,0.06437999999999999,78380046.06,5329420.58,172432423.96,31.69
183,2018-05-11,0.06688999999999999,56175632.5,3629499.82,228608056.46,39.83
184,2018-05-12,0.07397999999999999,41612913.48,3004217.41,270220969.94,55.13
185,2018-05-13,0.07076,51866885.81,3708942.77,218354084.13,55.22
186,2018-05-14,0.06748,46687534.28,3259462.77,171666549.85,55.54
187,2018-05-15,0.07113,63512279.14,4295451.72,235178828.99,54.2
188,2018-05-16,0.06622,57919952.54,3989017.26,177258876.45,45.29
189,2018-05-17,0.06882,65637931.89,4412165.04,242896808.34,45.31
190,2018-05-18,0.06875,61479990.15,4201472.97,181416818.19,33.24
191,2018-05-19,0.07697999999999999,85029276.35,6323486.96,266446094.54,44.93
192,2018-05-20,0.08109,125341856.29,10067157.95,391787950.83,40.89
193,2018-05-21,0.07322000000000001,92633390.28,7146132.58,299154560.55,53.04
194,2018-05-22,0.06805,96194748.84,6735895.04,202959811.71,53.26
195,2018-05-23,0.07235,69162645.7,4875761.61,272122457.41,54.85
196,2018-05-24,0.07044,26641855.27,1865309.07,245480602.14,55.66
197,2018-05-25,0.07245,52804905.28,3895747.56,298285507.42,44.84
198,2018-05-26,0.07016,52567426.78,3735956.93,245718080.64,40.19
199,2018-05-27,0.05969,89863593.36,5748364.55,155854487.28,51.75
200,2018-05-28,0.06402000000000001,82360794.45,5071403.48,238215281.73,56.47
201,2018-05-30,0.06018,74658576.07,4533732.53,91989398.77,51.75
202,2018-05-31,0.05826,51212784.43,2976406.75,40776614.34,48.69
203,2018-06-01,0.06076,54172667.06,3288550.98,94949281.4,53.13
204,2018-06-03,0.05873,49474925.53,2932892.17,98673677.05,23.59
205,2018-06-04,0.06034,50366720.93,2978909.9,149040397.98,24.09
206,2018-06-05,0.05915,46053536.67,2725558.97,102986861.31,24.0
207,2018-06-07,0.05752,65334999.9,3761816.02,-14487687.22,18.81
208,2018-06-08,0.05711,58111117.95,3379081.35,-72598805.17,17.09
209,2018-06-09,0.04718,123043955.52,6274584.52,-195642760.69,51.38
210,2018-06-10,0.04832,54564556.6,2547812.6,-141078204.09,51.05
211,2018-06-11,0.04369,30010699.93,1354156.92,-171088904.02,53.28
212,2018-06-12,0.04082,50375952.32,2052013.8,-221464856.34,50.9
213,2018-06-13,0.04505,37827528.12,1644149.71,-183637328.22,66.99
214,2018-06-15,0.04305,10347668.99,443306.35,-198485557.39,49.2
215,2018-06-16,0.042460000000000005,7447663.19,321547.38,-205933220.58,47.62
216,2018-06-17,0.04495,23236698.64,1019373.52,-182696521.94,43.57
217,2018-06-18,0.04979,47035620.75,2281152.46,-135660901.19,42.97
218,2018-06-19,0.04977,46121184.33,2214804.46,-181782085.52,37.8
219,2018-06-21,0.04272,57682254.39,2540122.22,-255162776.91,52.64
220,2018-06-22,0.04392,10234018.15,447994.38,-244928758.76,52.97
221,2018-06-23,0.04212,32727627.95,1330031.36,-277656386.71,51.29
222,2018-06-24,0.0421,18114832.79,764434.12,-295771219.5,37.09
223,2018-06-25,0.03835,13371424.84,534769.31,-309142644.34,39.44
224,2018-06-26,0.03889,17042801.54,657378.79,-292099842.8,42.17
225,2018-06-27,0.03658,15740753.02,599845.92,-307840595.82,31.14
226,2018-06-29,0.03833,20017250.46,771413.74,-267590816.11,32.64
227,2018-07-01,0.04007,21371986.81,843068.2,-258320907.53,25.77
228,2018-07-02,0.03887,31341683.74,1258571.73,-289662591.27,27.48
229,2018-07-03,0.0394,20226996.95,800382.2,-269435594.32,19.11
230,2018-07-05,0.03757,14258501.4,533757.0,-294998504.64,21.06
231,2018-07-06,0.03828,6569031.69,243555.88,-288429472.95,21.73
232,2018-07-07,0.03754,10561423.66,399368.77,-298990896.61,14.06
233,2018-07-08,0.03623,12339125.31,455442.42,-311330021.92,14.73
234,2018-07-09,0.03358,24185525.66,819066.44,-335515547.58,20.1
235,2018-07-10,0.03362,10121575.71,339941.01,-325393971.87,21.45
236,2018-07-11,0.03202,15535026.24,501043.71,-340928998.11,22.61
237,2018-07-12,0.033089999999999994,9709093.31,324347.09,-331219904.8,25.25
238,2018-07-13,0.033460000000000004,4210073.29,140262.46,-327009831.51,27.03
239,2018-07-14,0.03437,3874248.58,133547.59,-323135582.93,28.9
240,2018-07-15,0.03754,15194126.15,550911.67,-307941456.78,29.5
241,2018-07-17,0.03959,28967426.76,1175214.03,-318130350.75,22.6
242,2018-07-18,0.037860000000000005,15350245.37,586528.5,-333480596.12,31.31
243,2018-07-19,0.03472,16772394.77,601504.81,-350252990.89,43.17
244,2018-07-20,0.03568,5487125.06,193584.21,-344765865.83,43.19
245,2018-07-21,0.03514,3339214.45,119786.34,-348105080.28,34.15
246,2018-07-22,0.034,8433985.72,295986.49,-356539066.0,25.32
247,2018-07-23,0.038,42126911.09,1561428.72,-314412154.91,45.33
248,2018-07-24,0.03702,3253188.57,122642.21,-317665343.48,44.25
249,2018-07-25,0.03583,15434698.58,577431.57,-333100042.06,37.31
250,2018-07-26,0.036660000000000005,8840979.27,319385.79,-324259062.79,37.11
251,2018-07-27,0.03689,5195202.68,189076.66,-319063860.11,36.56
252,2018-07-28,0.03913,37760524.5,1475122.91,-281303335.61,35.95
253,2018-07-29,0.0365,30733138.25,1131067.19,-312036473.86,30.0
254,2018-07-30,0.0338,17395246.81,597654.48,-329431720.67,35.47
255,2018-07-31,0.03255,13069594.89,427552.48,-342501315.56,35.7
256,2018-08-01,0.03134,9676572.37,305985.35,-352177887.93,33.64
257,2018-08-03,0.0287,12613640.92,373132.13,-379901592.91,18.23
258,2018-08-05,0.02905,6493691.87,191124.11,-375870962.39,28.18
259,2018-08-07,0.02418,69406527.62,1725792.97,-453218102.09,40.59
260,2018-08-08,0.02611,19165100.87,475781.95,-434053001.22,51.89
261,2018-08-09,0.02364,15858192.2,383344.34,-449911193.42,53.9
262,2018-08-10,0.02216,11219831.96,256557.04,-461131025.38,47.16
263,2018-08-11,0.02307,9437931.47,213407.29,-451693093.91,53.38
264,2018-08-12,0.01911,16418655.25,341723.86,-468111749.16,67.2
265,2018-08-13,0.01853,28154164.74,494223.56,-496265913.9,63.35
266,2018-08-14,0.01916,23625279.4,467473.93,-472640634.5,56.89
267,2018-08-15,0.01938,14344190.14,277870.43,-458296444.36,56.61
268,2018-08-16,0.02337,31798881.57,687484.81,-426497562.79,80.12
269,2018-08-17,0.02134,20826259.85,475432.18,-447323822.64,83.36
270,2018-08-18,0.02201,13145546.54,286886.2,-434178276.1,61.22
271,2018-08-19,0.0204,8971654.12,192053.82,-443149930.22,65.75
272,2018-08-21,0.0196,4108493.8,81072.68,-435609192.85,69.07
273,2018-08-22,0.02085,10626153.55,212001.97,-424983039.3,43.24
274,2018-08-24,0.0224,10360504.25,225511.95,-404634995.35,38.47
275,2018-08-25,0.0228,12210767.26,271664.46,-392424228.09,28.83
276,2018-08-26,0.02455,19459522.42,457514.15,-372964705.67,32.55
277,2018-08-27,0.02688,38684218.25,1012645.29,-334280487.42,18.18
278,2018-08-28,0.025480000000000003,39037276.92,1013340.56,-373317764.34,33.31
279,2018-08-29,0.02502,23182361.02,562150.29,-396500125.36,36.13
280,2018-08-30,0.02541,12240098.65,306763.99,-384260026.71,35.85
281,2018-08-31,0.02665,12676573.34,334173.31,-371583453.37,36.51
282,2018-09-01,0.02567,12774118.99,328891.18,-384357572.36,36.1
283,2018-09-02,0.02501,9503008.65,238500.31,-393860581.01,24.52
284,2018-09-03,0.02544,6841155.72,174679.33,-387019425.29,21.29
285,2018-09-04,0.02166,30533887.52,704708.02,-417553312.81,48.7
286,2018-09-05,0.02164,25312308.96,524910.94,-442865621.77,47.73
287,2018-09-06,0.02034,22626777.7,469339.02,-465492399.47,41.61
288,2018-09-07,0.01915,11063914.51,217694.69,-476556313.98,41.7
289,2018-09-08,0.0193,11844349.46,232465.23,-464711964.52,44.22
290,2018-09-09,0.01923,9841139.04,191047.01,-474553103.56,42.07
291,2018-09-10,0.0185,14931688.96,277615.26,-489484792.52,20.64
292,2018-09-11,0.01818,17552581.78,311300.01,-507037374.3,19.31
293,2018-09-13,0.0198,25476655.09,501126.21,-502069378.37,28.07
294,2018-09-14,0.01985,13830924.61,277507.48,-488238453.76,28.06
295,2018-09-15,0.01991,9695639.77,191509.82,-478542813.99,27.95
296,2018-09-16,0.01839,26291809.46,500929.31,-504834623.45,34.87
297,2018-09-17,0.0193,26214811.27,496848.14,-478619812.18,36.62
298,2018-09-18,0.01963,26331792.78,510904.2,-452288019.4,27.86
299,2018-09-19,0.02131,33762537.49,696013.89,-418525481.91,35.85
300,2018-09-20,0.02502,66408704.69,1538389.31,-352116777.22,53.15
301,2018-09-21,0.02317,23414436.81,545835.2,-375531214.03,61.48
302,2018-09-22,0.0238,36153815.73,864795.08,-339377398.3,51.62
303,2018-09-23,0.02213,19724819.95,445118.24,-359102218.25,60.12
304,2018-09-24,0.02125,25963597.65,536738.02,-385065815.9,62.55
305,2018-09-25,0.02104,22595029.68,475595.69,-407660845.58,58.51
306,2018-09-26,0.02251,25084693.63,545816.84,-382576151.95,37.7
307,2018-09-27,0.02198,18983604.78,424130.01,-401559756.73,32.86
308,2018-09-29,0.02216,13671074.92,304412.03,-358735521.63,24.5
309,2018-10-01,0.02239,6844350.88,151265.65,-363067276.33,20.26
310,2018-10-02,0.02167,16534380.33,357198.59,-379601656.66,11.92
311,2018-10-03,0.02275,40221579.23,911353.93,-339380077.43,17.38
312,2018-10-04,0.02335,24756134.3,570173.3,-314623943.13,18.2
313,2018-10-05,0.02383,18859089.14,442591.04,-295764853.99,18.3
314,2018-10-06,0.026930000000000003,48842474.67,1240045.99,-246922379.32,33.75
315,2018-10-10,0.02099,53120530.66,1196305.9,-398456144.42,67.69
316,2018-10-11,0.02289,37806844.7,859234.6,-360649299.72,73.07
317,2018-10-12,0.0239,17473104.53,415786.06,-343176195.19,63.39
318,2018-10-13,0.02376,18109019.72,443740.3,-361285214.91,63.47
319,2018-10-15,0.02486,18994721.93,473571.56,-329978144.89,68.92
320,2018-10-16,0.02495,22703411.52,566965.81,-307274733.37,31.78
321,2018-10-17,0.02475,14803595.32,369965.47,-322078328.69,26.59
322,2018-10-20,0.02456,9596507.75,238313.52,-336520801.26,9.879
323,2018-10-21,0.02425,5800796.82,141092.73,-342321598.08,6.185
324,2018-10-22,0.02376,10281608.84,243845.15,-352603206.92,6.905
325,2018-10-24,0.02361,6744398.8,159967.34,-353905794.11,7.0470000000000015
326,2018-10-25,0.024,4346404.25,102633.37,-349559389.86,8.335
327,2018-10-26,0.0235,10175735.76,241772.56,-359735125.62,9.436
328,2018-10-27,0.02377,3162367.83,75138.67,-356572757.79,10.43
329,2018-10-28,0.02226,13520478.74,305640.28,-370093236.53,19.78
330,2018-10-30,0.02251,7286283.12,162933.96,-357662850.84,20.5
331,2018-10-31,0.02257,7155459.25,160707.92,-350507391.59,19.39
332,2018-11-01,0.02308,9475372.83,216244.69,-341032018.76,20.75
333,2018-11-02,0.02284,4955531.59,112645.05,-345987550.35,20.26
334,2018-11-03,0.02368,13032695.26,304237.44,-332954855.09,10.82
335,2018-11-04,0.02392,11166255.14,264752.43,-321788599.95,10.66
336,2018-11-05,0.02474,13671201.09,332577.36,-308117398.86,12.05
337,2018-11-06,0.0241,10541628.39,255977.07,-318659027.25,16.47
338,2018-11-07,0.02331,9470036.45,224277.09,-328129063.7,19.63
339,2018-11-08,0.0233,6563907.58,152748.97,-334692971.28,19.27
340,2018-11-09,0.02314,7094917.85,164293.17,-341787889.13,16.13
341,2018-11-10,0.02307,6638024.38,152903.2,-348425913.51,15.52
342,2018-11-11,0.02279,6291503.43,143617.59,-354717416.94,8.747
343,2018-11-12,0.02241,6274730.92,141853.71,-360992147.86,7.902
344,2018-11-13,0.01991,49682473.54,997208.21,-410674621.4,29.97
345,2018-11-14,0.01942,22940740.28,429839.6,-433615361.68,28.84
346,2018-11-15,0.01917,9797372.97,190330.66,-443412734.65,28.46
347,2018-11-16,0.01929,5394894.62,102226.2,-438017840.03,29.35
348,2018-11-18,0.01598,33859542.7,568009.49,-484881398.28,47.95
349,2018-11-19,0.0142,73785300.98,1059486.19,-558666699.26,47.93
350,2018-11-20,0.01489,45436559.48,658739.52,-513230139.78,55.42
351,2018-11-22,0.013919999999999998,14796947.51,202249.04,-511067263.97,54.52
352,2018-11-23,0.01268,18300187.15,238377.43,-529367451.12,53.55
353,2018-11-24,0.01259,21691457.81,258726.1,-551058908.93,42.24
354,2018-11-25,0.01192,20464795.87,249301.52,-571523704.8,34.81
355,2018-11-26,0.01205,14630503.77,172180.3,-556893201.03,28.65
356,2018-11-27,0.01488,43783783.36,629046.82,-513109417.67,69.48
357,2018-11-28,0.01573,27426597.05,430535.21,-485682820.62,70.36
358,2018-11-29,0.01457,22370391.65,322257.37,-508053212.27,68.12
359,2018-12-01,0.01505,10269700.61,155831.17,-498268471.44,63.91
360,2018-12-04,0.01407,10548491.08,152552.45,-512744094.33,28.1
361,2018-12-05,0.01295,16133372.35,222627.08,-528877466.68,29.27
362,2018-12-06,0.01342,22115449.75,288755.48,-506762016.93,26.98
363,2018-12-09,0.0135,12792348.68,172882.93,-492777557.7,29.44
364,2018-12-11,0.013619999999999998,13093584.66,179092.19,-473998623.01,15.08
365,2018-12-12,0.01342,7792946.27,105483.76,-481791569.28,13.15
366,2018-12-17,0.01515,12918367.63,186922.69,-462491076.7,29.6
367,2018-12-18,0.0159,37736533.2,631743.59,-424754543.5,28.42
368,2018-12-19,0.01768,24246256.59,413634.12,-400508286.91,28.46
369,2018-12-20,0.0204,60769874.82,1222948.51,-339738412.09,30.71
370,2018-12-21,0.02141,22859370.58,471255.18,-316879041.51,26.81
371,2018-12-22,0.02134,17496125.6,378630.94,-334375167.11,34.27
372,2018-12-24,0.02056,14709252.79,290964.13,-377374408.16,45.89
373,2018-12-25,0.02072,17631130.38,364896.08,-359743277.78,41.54
374,2018-12-26,0.01882,20303925.2,397532.72,-380047202.98,31.94
375,2018-12-27,0.02119,21969578.73,444357.38,-358077624.25,46.18
376,2018-12-28,0.02033,13252570.67,275417.28,-371330194.92,47.41
377,2018-12-29,0.02055,7074652.87,142609.32,-364255542.05,47.69
378,2018-12-30,0.0192,9663132.92,189971.25,-373918674.97,50.24
379,2018-12-31,0.02008,14920356.97,293550.72,-358998318.0,52.41
380,2019-01-01,0.02077,10001566.28,203831.41,-348996751.72,43.77
381,2019-01-02,0.02052,14292545.95,295076.34,-363289297.67,28.84
382,2019-01-03,0.02207,27325962.32,576826.44,-335963335.35,32.57
383,2019-01-04,0.02266,30936658.59,711922.83,-305026676.76,32.72
384,2019-01-05,0.02352,18474569.51,430243.04,-286552107.25,18.22
