,Date,close,volumefrom,volumeto,OBV,Volatility_7Day
918,2018-03-01,855.6,157611.27,135957233.48,10254168.48,14.05
919,2018-03-02,855.65,109599.69,94471138.55,10363768.17,14.03
920,2018-03-03,864.83,116481.31,99578403.38,10480249.48,11.05
921,2018-03-04,849.42,147908.16,127303467.73,10332341.32,11.79
922,2018-03-05,815.69,236850.07,195875620.51,10095491.25,14.74
923,2018-03-06,751.13,463880.38,354361800.99,9631610.87,21.98
924,2018-03-07,698.83,397145.73,289838564.8,9234465.14,25.12
925,2018-03-08,726.92,599327.0,409323870.51,9833792.14,31.21
926,2018-03-09,682.3,283137.95,203802606.28,9550654.19,29.73
927,2018-03-10,720.36,293925.85,206098889.64,9844580.04,39.15
928,2018-03-11,697.02,293711.48,208107856.0,9550868.56,38.98
929,2018-03-12,689.96,281269.14,194913670.75,9269599.42,34.51
930,2018-03-13,613.15,512459.31,325415119.18,8757140.11,42.49
931,2018-03-14,610.56,571770.63,342311699.48,8185369.48,38.46
932,2018-03-15,600.53,363025.84,221082941.44,7822343.64,36.87
933,2018-03-16,549.79,363384.63,208843294.98,7458959.01,30.97
934,2018-03-17,537.38,1438992.5,719812876.35,6019966.51,31.43
935,2018-03-18,555.55,775671.57,418500605.22,6795638.08,37.08
936,2018-03-19,557.57,607853.22,331343470.55,7403491.3,26.73
937,2018-03-20,559.91,488509.24,277714049.38,7892000.54,27.14
938,2018-03-21,539.89,431953.84,233985932.96,7460046.7,27.79
939,2018-03-22,543.83,432407.55,225200086.3,7892454.25,16.19
940,2018-03-23,520.16,241529.67,129350391.02,7650924.58,19.37
941,2018-03-24,523.01,213514.32,111462284.91,7864438.9,15.63
942,2018-03-25,486.25,567723.19,278656813.48,7296715.71,22.05
943,2018-03-26,448.78,712309.54,328179170.99,6584406.17,24.62
944,2018-03-27,445.93,415739.15,187271233.18,6168667.02,25.96
945,2018-03-28,383.9,1162700.51,472575968.96,5005966.51,37.3
946,2018-03-29,393.82,1174101.99,450253373.58,6180068.5,43.72
947,2018-03-30,394.07,602304.03,243062846.9,6782372.53,43.24
948,2018-03-31,378.85,626777.44,236013242.51,6155595.09,42.44
949,2018-04-01,384.68,406593.03,156793473.63,6562188.12,42.67
950,2018-04-02,415.93,556809.37,223508235.85,7118997.49,51.2
951,2018-04-03,378.65,575977.98,223170178.92,6543019.51,38.8
952,2018-04-04,381.36,424333.64,160332018.27,6967353.15,37.96
953,2018-04-05,370.35,360272.94,133748822.09,6607080.21,38.4
954,2018-04-06,384.98,281003.74,108165642.16,6888083.95,39.02
955,2018-04-07,400.72,272088.6,107956653.97,7160172.55,40.27
956,2018-04-08,399.02,669097.01,271803047.82,6491075.54,33.04
957,2018-04-09,415.65,320480.46,129335600.11,6811556.0,19.22
958,2018-04-10,430.42,398311.12,167561896.24,7209867.12,19.62
959,2018-04-11,493.95,985900.0,450834363.9,8195767.12,31.12
960,2018-04-12,494.96,930496.63,470945268.74,9126263.75,33.54
961,2018-04-13,502.79,381076.96,191073028.98,9507340.71,34.29
962,2018-04-14,534.15,469221.99,243926045.87,9976562.7,31.71
963,2018-04-15,511.67,487480.43,249996040.92,9489082.27,40.35
964,2018-04-16,503.03,382492.24,195195626.75,9106590.03,42.67
965,2018-04-17,525.78,347025.84,178681435.05,9453615.87,25.28
966,2018-04-18,567.25,490680.13,267530654.45,9944296.0,30.45
967,2018-04-19,617.16,699889.46,410498449.5,10644185.46,34.42
968,2018-04-20,605.17,488613.74,294264369.95,10155571.72,35.81
969,2018-04-21,621.33,433216.48,270504773.22,10588788.2,29.36
970,2018-04-22,644.13,373097.03,238556831.22,10961885.23,24.7
971,2018-04-23,703.35,780339.81,538337384.08,11742225.04,27.78
972,2018-04-24,617.73,1413475.83,903686072.96,10328749.21,53.44
973,2018-04-25,661.45,616943.15,387845424.34,10945692.36,51.77
974,2018-04-26,643.33,486769.09,323944620.57,10458923.27,52.24
975,2018-04-27,683.02,351860.75,238423753.67,10810784.02,53.89
976,2018-04-28,689.31,317205.24,216606354.66,11127989.26,53.5
977,2018-04-29,670.04,364715.76,248315675.69,10763273.5,47.88
978,2018-04-30,670.81,544527.28,355270695.23,11307800.78,27.64
979,2018-05-01,686.74,376872.81,255558720.87,11684673.59,21.98
980,2018-05-02,777.62,798057.17,588164727.16,12482730.76,35.47
981,2018-05-03,784.21,546215.76,427563922.79,13028946.52,34.6
982,2018-05-04,816.58,389912.01,315600160.75,13418858.53,34.54
983,2018-05-05,790.39,474447.3,374541870.07,12944411.23,35.15
984,2018-05-06,752.4,1131598.73,828032480.2,11812812.5,40.63
985,2018-05-07,747.79,510303.7,380893335.71,11302508.8,41.14
986,2018-05-08,751.27,464189.13,341691727.41,11766697.93,20.96
987,2018-05-09,723.61,383612.95,287536989.76,11383084.98,21.89
988,2018-05-10,677.8,748412.09,518848404.01,10634672.89,17.31
989,2018-05-11,683.64,487345.93,324590855.24,11122018.82,20.29
990,2018-05-12,729.34,385804.48,274037817.61,11507823.3,29.25
991,2018-05-13,727.41,632807.6,453297981.45,10875015.7,29.25
992,2018-05-14,705.64,398394.01,287313625.77,10476621.69,29.8
993,2018-05-15,706.72,362472.35,251185347.62,10839094.04,28.55
994,2018-05-16,668.38,352700.81,244822300.73,10486393.23,26.81
995,2018-05-17,693.57,352343.1,238310952.16,10838736.33,28.83
996,2018-05-18,696.05,231151.7,161222563.27,11069888.03,20.97
997,2018-05-19,715.15,232101.64,165135550.67,11301989.67,23.03
998,2018-05-20,696.73,205295.71,144560339.88,11096693.96,22.61
999,2018-05-21,640.84,427356.07,287275714.36,10669337.89,31.34
1000,2018-05-22,577.01,910256.61,549177930.28,9759081.28,38.66
1001,2018-05-23,602.59,734681.33,426679791.16,10493762.61,39.57
1002,2018-05-24,584.77,474341.89,281427114.77,10019420.72,38.59
1003,2018-05-25,585.76,247238.21,146794781.23,10266658.93,35.9
1004,2018-05-26,569.64,390537.58,223422108.46,9876121.35,35.87
1005,2018-05-27,512.03,729475.2,387811928.1,9146646.15,39.05
1006,2018-05-28,566.59,640564.29,348565933.16,9787210.44,46.73
1007,2018-05-29,557.12,454107.08,254739325.61,9333103.36,44.28
1008,2018-05-30,577.23,412555.59,236501539.67,9745658.95,45.59
1009,2018-05-31,579.01,351962.04,202265552.5,10097620.99,45.6
1010,2018-06-01,590.53,291012.56,171480785.55,10388633.55,45.04
1011,2018-06-02,619.04,256805.13,157840093.86,10645438.68,27.04
1012,2018-06-03,591.31,336233.12,201486274.14,10309205.56,22.76
1013,2018-06-04,608.23,325957.03,193989055.5,10635162.59,21.84
1014,2018-06-05,606.3,263380.18,158835369.59,10371782.41,21.1
1015,2018-06-06,604.44,281044.33,170556871.85,10090738.08,21.3
1016,2018-06-07,599.55,196982.72,118164433.35,9893755.36,21.19
1017,2018-06-08,593.38,141613.59,85198699.59,9752141.77,15.57
1018,2018-06-09,524.74,636718.45,345313063.24,9115423.32,34.53
1019,2018-06-10,531.15,505308.31,264673809.14,9620731.63,32.82
1020,2018-06-11,494.53,546980.39,279956302.81,9073751.24,34.41
1021,2018-06-12,476.3,752164.24,357167683.26,8321587.0,32.94
1022,2018-06-13,519.83,885354.26,440112742.52,9206941.26,47.66
1023,2018-06-14,487.51,510688.96,255304825.57,8696252.3,48.53
