Date,Price,Daily_Returns
16-Feb-17,3.8600,-0.0077
15-Feb-17,3.8900,0.0183
14-Feb-17,3.8200,0.0106
13-Feb-17,3.7800,-0.0053
12-Feb-17,3.8000,-0.0104
11-Feb-17,3.8400,0.0026
10-Feb-17,3.8300,0.0186
9-Feb-17,3.7600,-0.0505
8-Feb-17,3.9600,-0.005
7-Feb-17,3.9800,0.0025
6-Feb-17,3.9700,0
5-Feb-17,3.9700,-0.0124
4-Feb-17,4.0200,-0.0099
3-Feb-17,4.0600,-0.0073
2-Feb-17,4.0900,0.0025
1-Feb-17,4.0800,0.0025
31-Jan-17,4.0700,0.0099
30-Jan-17,4.0300,0.0387
29-Jan-17,3.8800,0.0026
28-Jan-17,3.8700,-0.0077
27-Jan-17,3.9000,0.0104
26-Jan-17,3.8600,0.0461
25-Jan-17,3.6900,-0.0186
24-Jan-17,3.7600,-0.0234
23-Jan-17,3.8500,-0.0026
22-Jan-17,3.8600,-0.0153
21-Jan-17,3.9200,0.0103
20-Jan-17,3.8800,0
19-Jan-17,3.8800,-0.0026
18-Jan-17,3.8900,-0.0102
17-Jan-17,3.9300,0.0129
16-Jan-17,3.8800,-0.0202
15-Jan-17,3.9600,-0.01
14-Jan-17,4.0000,0.0076
13-Jan-17,3.9700,-0.0075
12-Jan-17,4.0000,-0.005
11-Jan-17,4.0200,-0.1392
10-Jan-17,4.6700,0.0638
9-Jan-17,4.3900,0.0893
8-Jan-17,4.0300,0.0126
7-Jan-17,3.9800,0.0258
6-Jan-17,3.8800,-0.0827
5-Jan-17,4.2300,-0.0703
4-Jan-17,4.5500,0
3-Jan-17,4.5500,-0.0022
2-Jan-17,4.5600,0.0111
1-Jan-17,4.5100,0.0344
31-Dec-16,4.3600,0.0023
30-Dec-16,4.3500,-0.0725
29-Dec-16,4.6900,0.0353
28-Dec-16,4.5300,0.0462
27-Dec-16,4.3300,0.0236
26-Dec-16,4.2300,-0.0163
25-Dec-16,4.3000,-0.038
24-Dec-16,4.4700,-0.0045
23-Dec-16,4.4900,0.2168
22-Dec-16,3.6900,0.0082
21-Dec-16,3.6600,0.011
20-Dec-16,3.6200,-0.0109
19-Dec-16,3.6600,0.011
18-Dec-16,3.6200,-0.0269
17-Dec-16,3.7200,0.022
16-Dec-16,3.6400,0.04
15-Dec-16,3.5000,-0.0278
14-Dec-16,3.6000,-0.0137
13-Dec-16,3.6500,0.0027
12-Dec-16,3.6400,0
11-Dec-16,3.6400,-0.0162
10-Dec-16,3.7000,-0.0107
9-Dec-16,3.7400,0.0247
8-Dec-16,3.6500,-0.0054
7-Dec-16,3.6700,0.0486
6-Dec-16,3.5000,-0.0223
5-Dec-16,3.5800,-0.0797
4-Dec-16,3.8900,-0.0026
3-Dec-16,3.9000,-0.0102
2-Dec-16,3.9400,0.0155
1-Dec-16,3.8800,0.0104
30-Nov-16,3.8400,0.0026
29-Nov-16,3.8300,-0.0026
28-Nov-16,3.8400,-0.0078
27-Nov-16,3.8700,0.0026
26-Nov-16,3.8600,-0.0026
25-Nov-16,3.8700,-0.0077
24-Nov-16,3.9000,0.0104
23-Nov-16,3.8600,-0.0103
22-Nov-16,3.9000,-0.0076
21-Nov-16,3.9300,0.0103
20-Nov-16,3.8900,-0.0077
19-Nov-16,3.9200,0.0129
18-Nov-16,3.8700,-0.0077
17-Nov-16,3.9000,-0.0051
16-Nov-16,3.9200,0
15-Nov-16,3.9200,0.0129
14-Nov-16,3.8700,0.0026
13-Nov-16,3.8600,0.0293
12-Nov-16,3.7500,-0.0132
11-Nov-16,3.8000,0
10-Nov-16,3.8000,-0.0452
9-Nov-16,3.9800,0.0179
8-Nov-16,3.9100,0.0077
7-Nov-16,3.8800,-0.0077
6-Nov-16,3.9100,0.0103
5-Nov-16,3.8700,-0.0026
4-Nov-16,3.8800,-0.0051
3-Nov-16,3.9000,-0.0418
2-Nov-16,4.0700,0.0124
1-Nov-16,4.0200,0.0101
31-Oct-16,3.9800,0.0127
30-Oct-16,3.9300,-0.032
29-Oct-16,4.0600,0.041
28-Oct-16,3.9000,-0.0226
27-Oct-16,3.9900,0.0257
26-Oct-16,3.8900,0.0104
25-Oct-16,3.8500,-0.0052
24-Oct-16,3.8700,-0.0026
23-Oct-16,3.8800,0.0104
22-Oct-16,3.8400,0.0132
21-Oct-16,3.7900,-0.0026
20-Oct-16,3.8000,0.0026
19-Oct-16,3.7900,-0.0307
18-Oct-16,3.9100,0.0236
17-Oct-16,3.8200,-0.0155
16-Oct-16,3.8800,-0.0102
15-Oct-16,3.9200,0.0262
14-Oct-16,3.8200,-0.0026
13-Oct-16,3.8300,0.0079
12-Oct-16,3.8000,-0.0078
11-Oct-16,3.8300,0.0106
10-Oct-16,3.7900,-0.0026
9-Oct-16,3.8000,-0.0155
8-Oct-16,3.8600,0.0105
7-Oct-16,3.8200,0
6-Oct-16,3.8200,-0.0155
5-Oct-16,3.8800,0.0078
4-Oct-16,3.8500,0.0052
3-Oct-16,3.8300,0
2-Oct-16,3.8300,-0.0052
1-Oct-16,3.8500,0.0105
30-Sep-16,3.8100,-0.013
29-Sep-16,3.8600,0.0131
28-Sep-16,3.8100,-0.0052
27-Sep-16,3.8300,-0.023
26-Sep-16,3.9200,0.0316
25-Sep-16,3.8000,-0.0181
24-Sep-16,3.8700,0.0104
23-Sep-16,3.8300,0.0106
22-Sep-16,3.7900,-0.0079
21-Sep-16,3.8200,-0.045
20-Sep-16,4.0000,0.0363
19-Sep-16,3.8600,-0.0026
18-Sep-16,3.8700,0.0131
17-Sep-16,3.8200,0.0026
16-Sep-16,3.8100,0
15-Sep-16,3.8100,-0.0104
14-Sep-16,3.8500,0.0105
13-Sep-16,3.8100,-0.018
12-Sep-16,3.8800,-0.0051
11-Sep-16,3.9000,-0.0152
10-Sep-16,3.9600,0
9-Sep-16,3.9600,-0.0125
8-Sep-16,4.0100,0.0126
7-Sep-16,3.9600,0.0025
6-Sep-16,3.9500,-0.0025
5-Sep-16,3.9600,-0.0149
4-Sep-16,4.0200,0.0361
3-Sep-16,3.8800,0.0104
2-Sep-16,3.8400,0.0492
1-Sep-16,3.6600,-0.0214
31-Aug-16,3.7400,-0.0184
30-Aug-16,3.8100,0.0106
29-Aug-16,3.7700,0.0134
28-Aug-16,3.7200,-0.0159
27-Aug-16,3.7800,-0.0079
26-Aug-16,3.8100,0
25-Aug-16,3.8100,-0.0078
24-Aug-16,3.8400,-0.0278
