date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-07-14 15:55:10,CoinDesk,,17,149,307,"#Litecoin Foundation has acquired a near 10% stake in a German bank. http://ow.ly/Wp7p30kWCef",,,#Litecoin,1018161992866189312,https://twitter.com/CoinDesk/status/1018161992866189312
2018-07-13 04:05:08,CoinDesk,,50,149,386,"Why Litecoin's Creator Is Buying Into A Bank (And How It Could Go Wrong) http://bit.ly/2mgbCAA pic.twitter.com/WYMIjBhU9L",,,,1017620918204542976,https://twitter.com/CoinDesk/status/1017620918204542976
2018-07-12 13:01:57,CoinDesk,,14,149,291,"JUST IN: Litecoin, Bitcoin Cash Are Latest Crypto Additions to Robinhood Investing App - CoinDesk http://bit.ly/2NKqljJ pic.twitter.com/buotbSfscQ",,,,1017393627562201090,https://twitter.com/CoinDesk/status/1017393627562201090
2018-07-11 15:01:55,CoinDesk,,22,124,338,"Litecoin Price Spikes Above $80 on Bank Acquisition News http://bit.ly/2NHYmBd pic.twitter.com/9Daolqqpye",,,,1017061428082216960,https://twitter.com/CoinDesk/status/1017061428082216960
2018-07-11 09:02:54,CoinDesk,,50,567,1486,"Litecoin Foundation Acquires 9.9% of Bank in Payments Partnership http://bit.ly/2zsyrud pic.twitter.com/aIDKaUAyKr",,,,1016971079447957504,https://twitter.com/CoinDesk/status/1016971079447957504
2018-07-02 15:27:24,CoinDesk,,8,43,80,"For Litecoin's Price, This Week's Close Could Be Pivotal http://bit.ly/2MBCJ40 pic.twitter.com/TUKyX9JTiH",,,,1013806349891854336,https://twitter.com/CoinDesk/status/1013806349891854336
2018-06-22 15:51:18,CoinDesk,,21,64,136,"Litecoin Sinks to Lowest Price in 7 Months http://bit.ly/2Kcoy4P pic.twitter.com/3TKI7RqKOl",,,,1010188489479086080,https://twitter.com/CoinDesk/status/1010188489479086080
2018-06-20 10:01:52,CoinDesk,,82,625,1521,"JUST IN: A British Crypto Exchange Is Launching Litecoin Futures Trading http://bit.ly/2MEN28o pic.twitter.com/HtcSd8ArVr",,,,1009375773415870465,https://twitter.com/CoinDesk/status/1009375773415870465
2018-06-13 15:29:26,CoinDesk,,7,41,95,"Relief Rally Ahead? Litecoin Looks Oversold Below $100 http://bit.ly/2JzvJI0 pic.twitter.com/18qQmkLdHw",,,,1006921493815746560,https://twitter.com/CoinDesk/status/1006921493815746560
2018-05-15 15:47:08,CoinDesk,,9,37,75,"We're live: #CoinDeskLIVE with @SatoshiLite of LiteCoin at #Consensus2018https://www.pscp.tv/w/bcr4fDF4ZUVXeWJNeHJwS1B8MW5BSkVSTFpEV2V4TJtsWuTxR8bYh4AHnjfb7U7QhpoMq0g7V9lYbM70tuVu …",,@SatoshiLite,#CoinDeskLIVE #Consensus2018https,996416698801569792,https://twitter.com/CoinDesk/status/996416698801569792
2018-03-26 22:02:41,CoinDesk,,11,37,72,"Litecoin Payments Startup That Won Trader Favor Abruptly Shuts Down http://bit.ly/2ulgACV pic.twitter.com/KupNE2siu3",,,,978391815543017472,https://twitter.com/CoinDesk/status/978391815543017472
2018-03-21 13:32:20,CoinDesk,,45,319,891,"Looking Up? Litecoin Eyes Bullish Breakout at $175 http://bit.ly/2Gdf3DJ pic.twitter.com/HfP8CcTyr6",,,,976451444248326149,https://twitter.com/CoinDesk/status/976451444248326149
2018-03-14 14:22:52,CoinDesk,,4,43,73,"Lempres: ""Part of why we trade only [bitcoin, ethereum, litecoin and bitcoin cash] is because regulators have determined they are virtual currencies, and therefore, not securities."" #ICOsInTheHouse",,,#ICOsInTheHouse,973927446558007297,https://twitter.com/CoinDesk/status/973927446558007297
