date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-01-21 10:01:48,CoinDesk,,15,157,514,"At Tron's niTROn Summit, CEO @justinsuntron sketched out his vision for how @BitTorrent's massive user base can leapfrog the crypto adoption problem.http://ow.ly/mrDi30no5f8",,@justinsuntron @BitTorrent,,1087289148900286465,https://twitter.com/CoinDesk/status/1087289148900286465
2019-01-10 02:13:30,CoinDesk,,0,2,2,"“Tron doesn’t really have any technology at all.” - @pierre_rochard right now on #CoindeskLIVE",,@pierre_rochard,#CoindeskLIVE,1083185029818318848,https://twitter.com/CoinDesk/status/1083185029818318848
2019-01-08 17:06:50,CoinDesk,,44,323,803,"BitTorrent has the user base, Tron has the crypto. The new BitTorrent Token (BTT) white paper explores ways to marry the two. http://ow.ly/9PMD30neHa6",,,,1082685068605358087,https://twitter.com/CoinDesk/status/1082685068605358087
2018-09-28 16:41:26,CoinDesk,,34,342,866,"BitTorrent users will soon be able to receive Tron's tokens as rewards for maintaining files online for extended periods of time. http://ow.ly/f6hR30m17MJ",,,,1045715113158868992,https://twitter.com/CoinDesk/status/1045715113158868992
2018-09-10 04:04:15,CoinDesk,,8,86,160,"Tron and Neo weren't the only crypto projects interested in acquiring BitTorrent; in fact, CoinDesk has learned, five others were tempted to buy too. http://ow.ly/a2OC30lKqBT",,,,1039001583206506496,https://twitter.com/CoinDesk/status/1039001583206506496
2018-09-08 16:15:15,CoinDesk,,4,22,51,"FEATURE by Annaliese Milano and @BradyDale: When #Tron founder @justinsuntron bought #BitTorrent, it turns out he wasn't even the highest bidder.http://ow.ly/pJxh30lIm0c",,@BradyDale @justinsuntron,#Tron #BitTorrent,1038460770353332224,https://twitter.com/CoinDesk/status/1038460770353332224
2018-09-04 22:00:12,CoinDesk,,5,49,109,"$170 MILLION: Turns out, Tron wasn't the only bidder for one of the year's biggest #crypto acquisitions. It wasn't the highest bidder either: http://ow.ly/BACj30lGxBC",,,#crypto,1037098026450526209,https://twitter.com/CoinDesk/status/1037098026450526209
2018-08-29 08:03:55,CoinDesk,,10,76,186,"JUST IN: Tron Now Owns a Stake In BitTorrent Founder's New Crypto Project http://ow.ly/pSjc30lB5x8",,,,1034713240117424129,https://twitter.com/CoinDesk/status/1034713240117424129
2018-08-21 03:43:42,CoinDesk,,41,58,172,"JUST IN – Tron's BitTorrent Acquisition Triggers String of Employee Exits https://www.coindesk.com/trons-bittorrent-crypto-acquisition-departures/ …pic.twitter.com/3pmXSEcMYZ",,,,1031748653738848261,https://twitter.com/CoinDesk/status/1031748653738848261
2018-07-26 05:45:06,CoinDesk,,8,152,471,"""We believe that joining the TRON network will further enhance #BitTorrent and accelerate our mission of creating an Internet of options, not rules.""http://ow.ly/HoAv30l7xWB",,,#BitTorrent,1022357119222333440,https://twitter.com/CoinDesk/status/1022357119222333440
2018-07-25 15:01:57,CoinDesk,,28,182,573,"Tron Foundation Officially Completes Acquisition of BitTorrent http://bit.ly/2LCuw2N pic.twitter.com/Ez9C1mrReH",,,,1022134867163799552,https://twitter.com/CoinDesk/status/1022134867163799552
2018-07-19 19:50:30,CoinDesk,,12,52,142,"It Took Just A Day for Tron's Founder to Win His Own Blockchain's Election http://bit.ly/2NZL8Ql pic.twitter.com/zbsVdYKoac",,,,1020033158241312768,https://twitter.com/CoinDesk/status/1020033158241312768
2018-06-29 19:20:50,CoinDesk,,12,42,64,"Tron's Election Is Underway, But Who's In Control of the $2 Billion Code? http://bit.ly/2N9Wyk9 pic.twitter.com/fkBLuDJPNc",,,,1012777935022034944,https://twitter.com/CoinDesk/status/1012777935022034944
2018-06-27 16:01:33,CoinDesk,,56,216,677,"Pornhub Taps Tron, ZenCash for Crypto Payment Option http://bit.ly/2tATzZT pic.twitter.com/PP8tv9lJiP",,,,1012003008476008454,https://twitter.com/CoinDesk/status/1012003008476008454
2018-06-25 04:07:15,CoinDesk,,1,47,106,"Tron Independence Day Explained: What's at Stake for a $3 Billion Crypto http://bit.ly/2MnWMCT pic.twitter.com/UlhPlNB0fa",,,,1011098472383172608,https://twitter.com/CoinDesk/status/1011098472383172608
2018-06-21 19:36:53,CoinDesk,,15,170,469,"$3 Billion Blockchain Tron Kicks Off Token Migration Today http://bit.ly/2MNEjB5 pic.twitter.com/TZEZPpHHBr",,,,1009882869240598534,https://twitter.com/CoinDesk/status/1009882869240598534
2018-06-19 21:52:37,CoinDesk,,8,34,100,"Tron Bought BitTorrent And Crypto Won't Stop Talking About It http://bit.ly/2tbs0WK pic.twitter.com/dRqY1sRMpW",,,,1009192250394447872,https://twitter.com/CoinDesk/status/1009192250394447872
2018-06-19 20:33:29,CoinDesk,,7,47,90,"BitTorrent Has 'No Plans to Change' After $120 Million Tron Acquisition http://bit.ly/2t9VR23 pic.twitter.com/lrAF9tXeZl",,,,1009172338716364804,https://twitter.com/CoinDesk/status/1009172338716364804
2018-06-19 16:03:36,CoinDesk,,9,66,166,"Tron Price Spikes Big After Blockchain Founder Acquires BitTorrent http://bit.ly/2tlAgTh pic.twitter.com/1KRk2QYtn1",,,,1009104418237812736,https://twitter.com/CoinDesk/status/1009104418237812736
