Date,close,VOLALITY7day
2017-05-12,0.037360000000000004,137.56
2017-05-13,0.03835,137.13
2017-05-14,0.04353,62.22
2017-05-15,0.05,60.22
2017-05-16,0.04898,61.08
2017-05-17,0.046,63.7
2017-05-18,0.0525,57.83
2017-05-19,0.0533,58.41
2017-05-20,0.06,57.56
2017-05-21,0.05,77.62
2017-05-22,0.05417,79.99
2017-05-23,0.05076,80.19
2017-05-24,0.04,94.41
2017-05-25,0.04091,94.84
2017-05-26,0.032060000000000005,90.91
2017-05-27,0.03449,97.63
2017-05-28,0.03611,93.66
2017-05-29,0.03069,97.05
2017-05-30,0.03337,91.03
2017-05-31,0.041280000000000004,112.47
2017-06-01,0.039330000000000004,84.18
2017-06-02,0.0392,83.61
2017-06-03,0.0398,83.23
2017-06-04,0.040639999999999996,60.51
2017-06-05,0.04453,60.95
2017-06-06,0.0466,30.91
2017-06-07,0.05017,24.08
2017-06-08,0.047389999999999995,34.61
2017-06-09,0.0419,54.58
2017-06-10,0.045160000000000006,57.5
2017-06-11,0.03852,68.08
2017-06-12,0.04106,69.87
2017-06-13,0.038239999999999996,63.34
2017-06-14,0.03599,63.41
2017-06-15,0.03656,59.6
2017-06-16,0.03988,61.37
2017-06-17,0.03809,44.42
2017-06-18,0.04148,47.45
2017-06-19,0.04061,42.42
2017-06-20,0.038360000000000005,41.9
2017-06-21,0.03923,42.01
2017-06-22,0.03988,34.69
2017-06-23,0.03639,41.46
2017-06-24,0.03182,40.8
2017-06-25,0.02899,41.86
2017-06-26,0.028999999999999998,44.52
2017-06-27,0.03149,54.42
2017-06-28,0.028339999999999997,53.97
2017-06-29,0.026369999999999998,53.13
2017-06-30,0.02394,48.99
2017-07-01,0.025230000000000002,52.71
2017-07-02,0.02605,54.59
2017-07-03,0.025789999999999997,44.59
2017-07-04,0.025580000000000002,38.13
2017-07-05,0.0253,33.77
2017-07-06,0.0203,64.6
2017-07-07,0.02156,65.46
2017-07-08,0.01923,66.0
2017-07-09,0.01489,83.65
2017-07-10,0.01432,81.36
2017-07-11,0.01784,117.95
2017-07-12,0.01714,105.79
2017-07-13,0.0161,101.97
2017-07-14,0.017580000000000002,105.13
2017-07-15,0.01565,81.37
2017-07-16,0.0186,90.15
2017-07-17,0.01853,69.99
2017-07-18,0.0171,73.08
2017-07-19,0.018969999999999997,74.48
2017-07-20,0.01898,71.97
2017-07-21,0.023119999999999998,72.58
2017-07-22,0.0222,67.61
2017-07-23,0.02274,66.83
2017-07-24,0.018609999999999998,88.88
2017-07-25,0.01891,84.2
2017-07-26,0.01848,84.41
2017-07-27,0.01708,54.44
2017-07-28,0.01747,57.98
2017-07-29,0.016030000000000003,54.91
2017-07-30,0.01605,31.27
2017-07-31,0.01799,48.67
2017-08-01,0.0184,49.01
2017-08-02,0.01889,42.15
2017-08-03,0.02245,59.65
2017-08-04,0.023809999999999998,43.13
2017-08-05,0.02283,49.82
2017-08-06,0.0223,50.29
2017-08-07,0.023780000000000003,50.58
2017-08-08,0.023,54.65
2017-08-09,0.02207,33.19
2017-08-10,0.02166,26.57
2017-08-11,0.02005,30.92
2017-08-12,0.018269999999999998,36.44
2017-08-13,0.017759999999999998,19.5
2017-08-14,0.01738,20.53
2017-08-15,0.017740000000000002,27.5
2017-08-16,0.01728,27.15
2017-08-17,0.01675,23.96
2017-08-18,0.01649,12.66
2017-08-19,0.0177,26.05
2017-08-20,0.01955,36.0
2017-08-21,0.02153,41.54
2017-08-22,0.02011,47.75
2017-08-23,0.01908,50.24
2017-08-24,0.02059,50.38
2017-08-25,0.02125,49.18
2017-08-26,0.0199,49.13
2017-08-27,0.02061,41.1
2017-08-28,0.02005,37.12
2017-08-29,0.02115,35.1
2017-08-30,0.02249,33.12
2017-08-31,0.02412,36.28
2017-09-01,0.0204,60.03
2017-09-02,0.02138,60.64
2017-09-03,0.01762,81.49
2017-09-04,0.018680000000000002,81.9
2017-09-05,0.020380000000000002,84.39
2017-09-06,0.02029,80.03
2017-09-07,0.01829,71.86
2017-09-08,0.01789,68.75
2017-09-09,0.01669,48.09
2017-09-10,0.01722,45.25
2017-09-11,0.01642,31.69
2017-09-12,0.015269999999999999,31.1
2017-09-13,0.011309999999999999,75.41
2017-09-14,0.01229,86.89
2017-09-15,0.01188,87.17
2017-09-16,0.01123,82.55
2017-09-17,0.01351,108.09
2017-09-18,0.011890000000000001,110.85
2017-09-19,0.0123,73.21
2017-09-20,0.01057,80.81
2017-09-21,0.01077,81.55
2017-09-22,0.0119,85.62
2017-09-23,0.01157,64.27
2017-09-24,0.01204,56.54
2017-09-25,0.01236,56.2
2017-09-26,0.01445,43.21
2017-09-27,0.0137,51.58
2017-09-28,0.013269999999999999,50.5
2017-09-29,0.013980000000000001,48.7
2017-09-30,0.013869999999999999,49.68
2017-10-01,0.013000000000000001,55.01
2017-10-02,0.01241,28.17
2017-10-03,0.01181,27.86
2017-10-04,0.014490000000000001,67.3
2017-10-05,0.01838,90.75
2017-10-06,0.02077,90.84
2017-10-07,0.018619999999999998,97.04
2017-10-08,0.01764,97.79
2017-10-09,0.0188,91.44
2017-10-10,0.01955,81.8
2017-10-11,0.01794,60.9
2017-10-12,0.01786,45.73
2017-10-13,0.0175,36.92
2017-10-14,0.0188,39.4
2017-10-15,0.036000000000000004,178.39
2017-10-16,0.0461,180.17
2017-10-17,0.03515,205.71
2017-10-18,0.031139999999999998,213.7
2017-10-19,0.026560000000000004,223.12
2017-10-20,0.0365,232.95
2017-10-21,0.03138,160.24
2017-10-22,0.03438,141.82
2017-10-23,0.037000000000000005,124.09
2017-10-24,0.035160000000000004,119.05
2017-10-25,0.0347,105.68
2017-10-26,0.0341,58.13
2017-10-27,0.031,47.41
2017-10-28,0.03021,36.63
2017-10-29,0.03195,32.8
2017-10-30,0.02936,36.22
2017-10-31,0.0273,37.34
2017-11-01,0.0275,39.18
2017-11-02,0.0274,34.59
2017-11-03,0.02708,34.61
2017-11-04,0.026639999999999997,25.37
2017-11-05,0.028669999999999998,31.01
2017-11-06,0.0302,24.43
2017-11-07,0.0336,33.88
2017-11-08,0.03902,43.14
2017-11-09,0.03282,75.67
2017-11-10,0.0326,75.18
2017-11-11,0.02854,85.5
2017-11-12,0.030010000000000002,85.41
2017-11-13,0.0359,95.05
2017-11-14,0.0372,85.03
2017-11-15,0.03689,66.85
2017-11-16,0.03578,67.96
2017-11-17,0.03637,48.78
2017-11-18,0.0365,49.57
2017-11-19,0.03862,20.52
2017-11-20,0.03787,20.43
2017-11-21,0.0423,34.76
2017-11-22,0.040369999999999996,37.11
2017-11-23,0.04043,37.45
2017-11-24,0.04328,39.33
2017-11-25,0.0486,45.75
2017-11-26,0.0605,61.76
2017-11-27,0.07989,82.4
2017-11-28,0.06607,109.9
2017-11-29,0.07262,106.77
2017-11-30,0.08748,108.65
2017-12-01,0.09321,109.62
2017-12-02,0.08946,109.18
2017-12-03,0.09701,86.28
2017-12-04,0.1225,63.75
2017-12-05,0.1398,64.12
2017-12-06,0.126,79.52
2017-12-07,0.1335,79.52
2017-12-08,0.1319,76.65
2017-12-09,0.114,94.66
2017-12-10,0.1404,90.05
2017-12-11,0.147,83.71
2017-12-12,0.1449,76.42
2017-12-13,0.1858,98.09
2017-12-14,0.195,95.82
2017-12-15,0.2298,69.08
2017-12-16,0.263,63.22
2017-12-17,0.2736,63.76
2017-12-18,0.2565,72.63
2017-12-19,0.2494,58.65
2017-12-20,0.247,60.75
2017-12-21,0.204,71.63
2017-12-22,0.2222,63.06
2017-12-23,0.2116,59.19
2017-12-24,0.222,63.21
2017-12-25,0.2221,63.52
2017-12-26,0.22699999999999998,64.5
2017-12-27,0.2174,34.46
2017-12-28,0.317,105.57
2017-12-29,0.309,103.66
2017-12-30,0.354,105.24
2017-12-31,0.484,118.08
2018-01-01,0.556,112.86
2018-01-02,0.8848,120.09
2018-01-03,0.695,163.51
2018-01-04,0.64,168.87
2018-01-05,0.6871,169.28
2018-01-06,0.705,156.63
2018-01-07,0.614,162.57
2018-01-08,0.5614,74.24
2018-01-09,0.5589999999999999,52.52
2018-01-10,0.5567,50.74
2018-01-11,0.672,74.09
2018-01-12,0.6579999999999999,73.54
2018-01-13,0.6196,64.27
2018-01-14,0.5979,59.06
2018-01-15,0.4301,109.45
2018-01-16,0.47100000000000003,115.26
2018-01-17,0.49200000000000005,96.79
2018-01-18,0.5,98.32
2018-01-19,0.526,101.39
2018-01-20,0.4513,107.01
2018-01-21,0.478,57.38
2018-01-22,0.4838,52.34
2018-01-23,0.5687,67.47
2018-01-24,0.608,68.32
2018-01-25,0.6271,68.07
2018-01-26,0.6185,40.26
2018-01-27,0.624,41.83
2018-01-28,0.5794,52.66
2018-01-29,0.4819,59.38
2018-01-30,0.5309,63.9
2018-01-31,0.4556,69.44
2018-02-01,0.415,68.81
2018-02-02,0.4444,75.97
2018-02-03,0.384,79.79
2018-02-04,0.32299999999999995,78.42
2018-02-05,0.3611,81.13
2018-02-06,0.3356,76.24
2018-02-07,0.353,79.07
2018-02-08,0.392,83.37
2018-02-09,0.38799999999999996,73.02
2018-02-10,0.3623,54.31
2018-02-11,0.3845,48.06
2018-02-12,0.39799999999999996,39.79
2018-02-13,0.4481,46.69
2018-02-14,0.4406,43.32
2018-02-15,0.447,42.35
2018-02-16,0.4784,30.93
2018-02-17,0.4347,48.45
2018-02-18,0.44299999999999995,48.24
2018-02-19,0.3897,49.17
2018-02-20,0.3745,49.3
2018-02-21,0.3471,48.68
2018-02-22,0.3666,46.14
2018-02-23,0.3423,44.04
2018-02-24,0.3491,44.13
2018-02-25,0.3546,35.12
2018-02-26,0.3564,34.52
2018-02-27,0.3299,34.74
2018-02-28,0.33799999999999997,30.66
2018-03-01,0.3186,29.26
2018-03-02,0.3477,39.51
2018-03-03,0.3624,41.01
2018-03-04,0.3492,42.43
2018-03-05,0.3337,38.27
2018-03-06,0.3252,38.1
2018-03-07,0.3091,37.15
2018-03-08,0.3076,22.68
2018-03-09,0.2895,13.11
2018-03-10,0.3034,26.22
2018-03-11,0.2883,26.67
2018-03-12,0.2878,27.34
2018-03-13,0.2447,47.29
2018-03-14,0.2392,46.41
2018-03-15,0.2296,46.02
2018-03-16,0.2077,38.7
2018-03-17,0.2191,50.09
2018-03-18,0.2473,67.38
2018-03-19,0.2662,54.36
2018-03-20,0.2511,57.23
2018-03-21,0.2419,56.96
2018-03-22,0.2368,46.92
2018-03-23,0.2323,46.74
2018-03-24,0.239,31.84
2018-03-25,0.2277,20.24
2018-03-26,0.2151,20.04
2018-03-27,0.2179,21.99
2018-03-28,0.1892,40.08
2018-03-29,0.1861,40.19
2018-03-30,0.204,51.25
2018-03-31,0.2049,51.25
2018-04-01,0.2243,56.5
2018-04-02,0.2318,56.93
2018-04-03,0.201,57.24
2018-04-04,0.1953,57.83
2018-04-05,0.1919,51.17
2018-04-06,0.1995,52.83
2018-04-07,0.2051,45.18
2018-04-08,0.1952,42.99
2018-04-09,0.198,22.88
2018-04-10,0.2135,28.87
2018-04-11,0.2454,41.61
2018-04-12,0.2456,43.01
2018-04-13,0.2529,42.99
2018-04-14,0.2954,43.38
2018-04-15,0.2856,50.06
2018-04-16,0.3008,49.87
2018-04-17,0.3545,53.75
2018-04-18,0.3665,51.23
2018-04-19,0.3916,49.83
2018-04-20,0.3733,50.6
2018-04-21,0.3649,49.3
2018-04-22,0.3713,49.5
2018-04-23,0.3956,30.38
2018-04-24,0.3369,56.04
2018-04-25,0.3867,67.16
2018-04-26,0.3853,65.58
2018-04-27,0.4296,70.1
2018-04-28,0.4583,70.68
2018-04-29,0.424,75.79
2018-04-30,0.4384,51.61
2018-05-01,0.4402,42.13
2018-05-02,0.4357,42.51
2018-05-03,0.4299,31.82
2018-05-04,0.4295,24.25
2018-05-05,0.4096,17.37
2018-05-06,0.3948,13.44
2018-05-07,0.3813,12.02
2018-05-08,0.37200000000000005,11.19
2018-05-09,0.3466,15.31
2018-05-10,0.311,20.43
2018-05-11,0.3575,56.13
2018-05-12,0.3702,57.85
2018-05-13,0.3638,57.41
2018-05-14,0.3421,59.18
2018-05-15,0.3317,56.78
2018-05-16,0.3076,52.19
2018-05-17,0.3165,29.9
2018-05-18,0.3128,24.58
2018-05-19,0.3284,32.29
2018-05-20,0.3127,30.94
2018-05-21,0.2935,33.52
2018-05-22,0.276,31.69
2018-05-23,0.2912,35.4
2018-05-24,0.2866,35.39
2018-05-25,0.2824,29.1
2018-05-26,0.27399999999999997,28.19
2018-05-27,0.2493,32.99
2018-05-28,0.2823,49.81
2018-05-29,0.2759,47.35
2018-05-30,0.2964,51.89
2018-05-31,0.2879,52.52
2018-06-01,0.2987,51.91
2018-06-02,0.3039,38.53
2018-06-03,0.29100000000000004,29.32
2018-06-04,0.2936,27.89
2018-06-05,0.298,20.16
2018-06-06,0.2917,19.25
2018-06-07,0.2869,15.99
2018-06-08,0.2809,14.22
2018-06-09,0.2455,35.87
2018-06-10,0.2526,37.97
2018-06-11,0.2276,40.52
2018-06-12,0.2184,39.86
2018-06-13,0.2407,56.15
2018-06-14,0.2296,56.26
2018-06-15,0.2303,46.04
2018-06-16,0.22899999999999998,44.4
2018-06-17,0.2324,34.34
2018-06-18,0.2349,31.16
2018-06-19,0.2309,15.06
2018-06-20,0.2266,9.287
2018-06-21,0.2008,32.95
2018-06-22,0.2024,33.76
2018-06-23,0.1931,32.2
2018-06-24,0.1983,34.2
2018-06-25,0.1828,36.67
2018-06-26,0.1911,43.07
2018-06-27,0.1775,35.49
2018-06-28,0.1877,40.78
2018-06-29,0.1928,40.2
2018-06-30,0.1993,40.62
2018-07-01,0.2147,34.37
2018-07-02,0.205,38.71
2018-07-03,0.21100000000000002,27.13
2018-07-04,0.2012,32.0
2018-07-05,0.2073,32.14
2018-07-06,0.2088,31.41
2018-07-07,0.2094,22.99
2018-07-08,0.2065,19.18
2018-07-09,0.1908,26.32
2018-07-10,0.1894,24.39
2018-07-11,0.1839,20.93
2018-07-12,0.2066,42.62
2018-07-13,0.2086,42.73
2018-07-14,0.2198,44.61
2018-07-15,0.2398,37.49
2018-07-16,0.2539,34.6
2018-07-17,0.298,34.93
2018-07-18,0.306,35.27
2018-07-19,0.27,62.19
2018-07-20,0.2935,63.15
2018-07-21,0.2843,64.88
2018-07-22,0.2861,64.36
2018-07-23,0.301,48.39
2018-07-24,0.3327,55.25
2018-07-25,0.309,44.76
2018-07-26,0.3168,40.39
2018-07-27,0.3157,38.33
2018-07-28,0.3074,40.15
2018-07-29,0.2953,39.97
2018-07-30,0.2775,24.3
2018-07-31,0.2764,20.35
2018-08-01,0.2604,17.1
2018-08-02,0.2573,15.96
2018-08-03,0.2396,18.47
2018-08-04,0.2425,23.47
2018-08-05,0.2334,21.68
2018-08-06,0.228,20.33
2018-08-07,0.1974,36.54
2018-08-08,0.2209,56.53
2018-08-09,0.2225,54.93
2018-08-10,0.2165,54.43
2018-08-11,0.2242,55.72
2018-08-12,0.2208,55.55
2018-08-13,0.2175,34.33
2018-08-14,0.2155,14.63
2018-08-15,0.2146,14.18
2018-08-16,0.2387,31.65
2018-08-17,0.222,38.59
2018-08-18,0.2288,39.13
2018-08-19,0.2131,44.3
2018-08-20,0.2195,45.08
2018-08-21,0.2082,47.6
2018-08-22,0.2163,35.78
2018-08-23,0.218,31.05
2018-08-24,0.2175,29.21
2018-08-25,0.2131,22.08
2018-08-26,0.2271,27.32
2018-08-27,0.2354,20.35
2018-08-28,0.2262,24.8
2018-08-29,0.2221,25.74
2018-08-30,0.2216,25.74
2018-08-31,0.2285,25.35
2018-09-01,0.2236,19.97
2018-09-02,0.2195,15.78
2018-09-03,0.2313,20.32
2018-09-04,0.2037,41.06
2018-09-05,0.2079,42.08
2018-09-06,0.2065,40.05
2018-09-07,0.1943,41.81
2018-09-08,0.1912,41.84
2018-09-09,0.1906,35.3
2018-09-10,0.1995,23.67
2018-09-11,0.1969,22.42
2018-09-12,0.20600000000000002,26.81
2018-09-13,0.2013,20.61
2018-09-14,0.2029,19.36
2018-09-15,0.2067,18.97
2018-09-16,0.196,22.69
2018-09-17,0.2082,27.86
2018-09-18,0.2057,25.63
2018-09-19,0.2314,39.16
2018-09-20,0.2492,40.93
2018-09-21,0.2398,45.45
2018-09-22,0.2813,49.63
2018-09-23,0.2581,63.34
2018-09-24,0.2533,63.81
2018-09-25,0.2443,59.71
2018-09-26,0.2597,58.57
2018-09-27,0.2539,57.66
2018-09-28,0.255,31.93
2018-09-29,0.2592,23.2
2018-09-30,0.2583,22.43
2018-10-01,0.2469,23.88
2018-10-02,0.24100000000000002,14.74
2018-10-03,0.2436,15.46
2018-10-04,0.2465,16.05
2018-10-05,0.2405,14.92
2018-10-06,0.2438,16.45
2018-10-07,0.2485,13.15
2018-10-08,0.2465,11.0
2018-10-09,0.2419,12.19
2018-10-10,0.2047,45.39
2018-10-11,0.2164,51.13
2018-10-12,0.217,50.64
2018-10-13,0.2096,49.13
2018-10-14,0.2261,56.73
2018-10-15,0.2331,57.94
2018-10-16,0.2437,26.17
2018-10-17,0.2418,26.15
2018-10-18,0.2463,25.67
2018-10-19,0.2499,18.89
2018-10-20,0.2452,15.55
2018-10-21,0.2459,14.69
2018-10-22,0.2444,9.399
2018-10-23,0.2404,10.31
2018-10-24,0.2392,8.187999999999999
2018-10-25,0.2349,5.85
2018-10-26,0.2313,5.459
2018-10-27,0.2349,8.295
2018-10-28,0.2224,15.06
2018-10-29,0.2243,16.39
2018-10-30,0.2275,17.81
2018-10-31,0.2256,17.54
2018-11-01,0.2366,22.36
2018-11-02,0.2373,22.04
2018-11-03,0.244,13.06
2018-11-04,0.2473,12.9
2018-11-05,0.2664,20.17
2018-11-06,0.2561,25.77
2018-11-07,0.2556,24.78
2018-11-08,0.2564,24.77
2018-11-09,0.2629,24.63
2018-11-10,0.2753,26.26
2018-11-11,0.268,20.92
2018-11-12,0.257,21.34
2018-11-13,0.2317,35.34
2018-11-14,0.2416,38.58
2018-11-15,0.2381,36.9
2018-11-16,0.2455,34.8
2018-11-17,0.25,36.01
2018-11-18,0.222,46.15
2018-11-19,0.1917,53.46
2018-11-20,0.2026,55.16
2018-11-21,0.1844,57.42
2018-11-22,0.1808,53.3
2018-11-23,0.1546,54.33
2018-11-24,0.16,60.16
2018-11-25,0.1439,55.57
2018-11-26,0.145,48.97
2018-11-27,0.1605,62.18
2018-11-28,0.1635,63.2
2018-11-29,0.1576,46.08
2018-11-30,0.1632,46.11
2018-12-01,0.1582,33.3
2018-12-02,0.1473,40.9
2018-12-03,0.146,25.63
2018-12-04,0.1323,30.85
2018-12-05,0.1176,38.05
2018-12-06,0.1144,28.66
2018-12-07,0.1185,38.26
2018-12-08,0.1217,42.0
2018-12-09,0.1153,41.61
2018-12-10,0.1104,37.21
2018-12-11,0.1126,25.68
2018-12-12,0.1042,31.89
2018-12-13,0.09606,31.18
2018-12-14,0.09442,25.33
2018-12-15,0.0957,28.88
2018-12-16,0.1093,52.02
2018-12-17,0.1146,53.51
2018-12-18,0.1129,47.67
2018-12-19,0.1252,41.27
2018-12-20,0.1194,45.73
2018-12-21,0.1212,45.66
2018-12-22,0.1263,34.69
2018-12-23,0.1316,34.37
2018-12-24,0.1201,45.94
2018-12-25,0.1202,34.82
2018-12-26,0.1092,41.54
2018-12-27,0.1219,53.6
2018-12-28,0.1166,52.96
2018-12-29,0.1168,50.45
2018-12-30,0.1097,47.41
2018-12-31,0.1157,50.91
2019-01-01,0.1195,42.25
2019-01-02,0.1132,32.04
2019-01-03,0.1152,30.96
2019-01-04,0.1132,31.19
2019-01-05,0.1206,29.39
2019-01-06,0.1239,27.26
2019-01-07,0.12300000000000001,26.69
2019-01-08,0.1243,18.78
2019-01-09,0.1085,44.8
2019-01-10,0.1053,45.1
2019-01-11,0.1063,39.23
2019-01-12,0.1024,36.07
2019-01-13,0.1086,43.57
2019-01-14,0.1064,42.42
2019-01-15,0.1069,23.29
2019-01-16,0.1083,21.7
2019-01-17,0.1058,22.84
2019-01-18,0.107,19.59
2019-01-19,0.1031,13.86
2019-01-20,0.10300000000000001,13.4
2019-01-21,0.1031,13.2
2019-01-22,0.1022,11.68
2019-01-23,0.1032,11.7
2019-01-24,0.09938999999999999,13.38
2019-01-25,0.09849,10.72
2019-01-26,0.09462999999999999,13.42
2019-01-27,0.08661,22.93
2019-01-28,0.08291,22.15
2019-01-29,0.08515,25.35
2019-01-30,0.08215,25.32
2019-01-31,0.0809,24.89
2019-02-01,0.08262,28.51
2019-02-02,0.07915,20.99
2019-02-03,0.0786,18.85
2019-02-04,0.07671,15.12
2019-02-05,0.07322000000000001,16.47
2019-02-06,0.07442,19.09
2019-02-07,0.0814,33.5
2019-02-08,0.08055,31.16
2019-02-09,0.08018,31.1
2019-02-10,0.07651000000000001,33.35
2019-02-11,0.07667,29.89
2019-02-12,0.07574,30.16
2019-02-13,0.07647999999999999,12.94
2019-02-14,0.07923999999999999,17.87
2019-02-15,0.07948999999999999,17.93
2019-02-16,0.07973,10.38
2019-02-17,0.08316,13.81
2019-02-18,0.09013,19.95
2019-02-19,0.09247000000000001,19.05
2019-02-20,0.08806,28.67
2019-02-21,0.09099,28.48
2019-02-22,0.09416000000000001,27.86
2019-02-23,0.08263999999999999,50.02
2019-02-24,0.08736000000000001,46.84
2019-02-25,0.08473,46.06
2019-02-26,0.0845,44.73
2019-02-27,0.08442000000000001,43.02
2019-02-28,0.08563,41.44
2019-03-01,0.08652,18.61
2019-03-02,0.08534,10.83
2019-03-03,0.08398,8.08
2019-03-04,0.08498,8.802999999999999
2019-03-05,0.08394,9.517999999999999
2019-03-06,0.08544,10.03
2019-03-07,0.08756,11.9
2019-03-08,0.08991,12.2
2019-03-09,0.1008,28.62
2019-03-10,0.1018,28.73
2019-03-11,0.1047,25.42
2019-03-12,0.1133,26.72
2019-03-13,0.1068,39.34
2019-03-14,0.1043,42.28
2019-03-15,0.1074,31.42
2019-03-16,0.1095,31.5
2019-03-17,0.1157,33.46
2019-03-18,0.1127,27.97
2019-03-19,0.1102,22.56
2019-03-20,0.1065,23.86
2019-03-21,0.1078,22.67
2019-03-22,0.1067,21.93
2019-03-23,0.1039,10.99
2019-03-24,0.1007,11.4
2019-03-25,0.1023,14.53
2019-03-26,0.1063,17.83
2019-03-27,0.1048,17.64
2019-03-28,0.1065,18.33
2019-03-29,0.1062,16.38
2019-03-30,0.1065,12.06
2019-03-31,0.1097,13.22
2019-04-01,0.124,32.85
2019-04-02,0.1213,33.72
2019-04-03,0.1196,35.31
2019-04-04,0.1276,36.29
2019-04-05,0.1253,38.09
2019-04-06,0.1334,39.3
2019-04-07,0.1312,27.77
2019-04-08,0.1251,30.96
2019-04-09,0.1254,30.38
2019-04-10,0.1154,32.33
2019-04-11,0.1137,32.33
2019-04-12,0.1118,20.34
2019-04-13,0.1163,27.68
2019-04-14,0.1145,26.22
2019-04-15,0.1158,26.83
2019-04-16,0.1166,14.63
2019-04-17,0.1168,13.64
2019-04-18,0.1156,12.85
2019-04-19,0.1157,6.747999999999999
2019-04-20,0.1137,7.106
2019-04-21,0.1148,6.8629999999999995
2019-04-22,0.1123,8.107999999999999
2019-04-23,0.1032,22.01
2019-04-24,0.1002,21.84
2019-04-25,0.09874,20.68
2019-04-26,0.09928,22.39
2019-04-27,0.09632,19.83
2019-04-28,0.09705,22.22
2019-04-29,0.09892999999999999,13.7
2019-04-30,0.1005,12.62
2019-05-01,0.0983,13.53
2019-05-02,0.1017,16.52
2019-05-03,0.09812,17.56
2019-05-04,0.09766,17.59
2019-05-05,0.0977,16.61
2019-05-06,0.09431,17.51
2019-05-07,0.09131,18.29
2019-05-08,0.08861000000000001,10.77
2019-05-09,0.0922,18.98
2019-05-10,0.1047,41.82
2019-05-11,0.09883,45.9
2019-05-12,0.1005,44.34
