,Date,close,volumefrom,volumeto,OBV,Volatility_7Day
31,2017-07-31,1.77,2999734.41,5236301.31,-20408194.68,46.68
32,2017-08-01,1.76,2022382.06,3549752.39,-22430576.74,20.85
33,2017-08-02,1.78,1700739.93,2981679.87,-20729836.81,15.33
34,2017-08-03,1.78,1903311.9,3395697.49,-20729836.81,15.17
35,2017-08-04,1.86,3146503.98,5778221.2,-17583332.83,19.24
36,2017-08-05,1.76,2247834.26,4030809.0,-19831167.09,22.6
37,2017-08-06,1.83,2934648.28,5206772.94,-16896518.81,23.74
38,2017-08-07,1.86,3428366.67,6442701.97,-13468152.14,23.57
39,2017-08-08,1.82,2442200.35,4507591.73,-15910352.49,24.95
40,2017-08-09,1.84,2506814.62,4646113.72,-13403537.87,24.98
41,2017-08-10,1.76,3429730.56,6178302.06,-16833268.43,24.49
42,2017-08-11,1.65,2886509.73,4966141.68,-19719778.16,26.08
43,2017-08-12,1.59,3545804.22,5671503.7,-23265582.38,21.0
44,2017-08-13,1.61,3050210.6,4853686.68,-20215371.78,20.4
45,2017-08-14,1.62,3186931.03,5240985.67,-17028440.75,22.0
46,2017-08-15,1.59,2688333.05,4261201.18,-19716773.8,19.78
47,2017-08-16,1.52,3336261.31,5121019.91,-23053035.11,19.83
48,2017-08-17,1.4,3315579.8,4806175.24,-26368614.91,23.23
49,2017-08-18,1.39,2784847.17,3802323.95,-29153462.08,23.54
50,2017-08-19,1.36,2502787.71,3418818.62,-31656249.79,20.76
51,2017-08-20,1.33,3248568.81,4382936.64,-34904818.6,17.88
52,2017-08-21,1.27,3599185.83,4568631.88,-38504004.43,17.51
53,2017-08-22,1.42,6147120.04,8702128.78,-32356884.39,43.34
54,2017-08-23,1.37,2784575.77,3807187.79,-35141460.16,38.24
55,2017-08-24,1.37,3019487.01,4134960.74,-35141460.16,38.23
56,2017-08-25,1.36,2348181.8,3183819.08,-37489641.96,37.79
57,2017-08-26,1.34,2335987.77,3134463.2,-39825629.73,37.46
58,2017-08-27,1.33,2663573.5,3538019.21,-42489203.23,34.53
59,2017-08-28,1.32,3297589.4,4410672.73,-45786792.63,8.246
60,2017-08-29,1.25,4528191.96,5856106.4,-50314984.59,13.03
61,2017-08-30,1.34,4992977.51,6523912.58,-45322007.08,26.54
62,2017-08-31,1.32,4217462.33,5539771.2,-49539469.41,26.72
63,2017-09-01,1.24,4145507.83,5435995.92,-53684977.24,30.99
64,2017-09-02,1.3,3851217.54,4887793.51,-49833759.7,35.06
65,2017-09-03,0.9142,11464474.02,11774351.97,-61298233.72,100.25
66,2017-09-05,0.9106,12444570.01,11989392.88,-64673527.3,95.85
67,2017-09-06,0.9828,10938164.79,10287229.43,-53735362.51,102.84
68,2017-09-07,0.8421,10111247.33,8815302.19,-63846609.84,106.78
69,2017-09-08,0.8174,4294016.92,3424553.48,-68140626.76,101.66
70,2017-09-09,0.745,5333334.86,3960901.73,-73473961.62,53.13
71,2017-09-10,0.735,3776355.26,2765708.94,-77250316.88,51.82
72,2017-09-11,0.8590000000000001,8435731.28,6731634.24,-68814585.6,74.05
73,2017-09-12,0.7272,7722195.41,5613781.61,-76536781.01,78.26
74,2017-09-13,0.5806,10475675.53,6929316.48,-87012456.54,88.13
75,2017-09-14,0.6511,7584741.55,4543809.26,-79427714.99,100.42
76,2017-09-15,0.624,3403913.89,2166344.11,-82831628.88,98.93
77,2017-09-16,0.6233,5779557.65,3524669.55,-88611186.53,99.16
78,2017-09-17,0.7049,4706833.01,3151410.08,-83904353.52,94.15
79,2017-09-18,0.6493,3793052.69,2555517.93,-87697406.21,86.14
80,2017-09-19,0.6166,5368856.37,3416422.01,-93066262.58,58.14
81,2017-09-20,0.5671,7057087.23,4113626.28,-100123349.81,51.22
82,2017-09-21,0.5659,4686103.29,2609360.26,-104809453.1,51.04
83,2017-09-22,0.578,4676979.33,2705869.15,-100132473.77,51.96
84,2017-09-23,0.5454,5752514.37,3208145.88,-105884988.14,28.4
85,2017-09-24,0.5688,5548700.33,3122841.2,-100336287.81,32.75
86,2017-09-25,0.5614,5439087.07,3111743.37,-105775374.88,31.33
87,2017-09-26,0.6314,10018302.41,6093032.08,-95757072.47,39.16
88,2017-09-27,0.8085,15721276.6,11634404.43,-80035795.87,71.89
89,2017-09-28,0.7146,11585575.9,8597897.39,-91621371.77,87.44
90,2017-09-29,0.7274,6295691.66,4603840.56,-85325680.11,82.65
91,2017-09-30,0.7085,5416671.8,3774630.91,-90742351.91,85.09
92,2017-10-01,0.6549,4999520.77,3348450.08,-95741872.68,90.1
93,2017-10-02,0.6308,4478543.48,2841163.42,-100220416.16,85.93
94,2017-10-03,0.6008,4208668.62,2556541.61,-104429084.78,31.65
95,2017-10-04,0.6054,5712256.68,3418564.64,-98716828.1,23.68
96,2017-10-05,0.6005,4009236.95,2401400.39,-102726065.05,20.12
97,2017-10-06,0.5895,3773750.62,2213861.98,-106499815.67,20.42
98,2017-10-07,0.606,5106000.59,3004729.56,-101393815.08,18.65
99,2017-10-08,0.5579999999999999,5888047.93,3385306.22,-107281863.01,26.21
100,2017-10-09,0.552,5845242.74,3287961.06,-113127105.75,24.59
101,2017-10-10,0.6076,7457597.22,4345919.43,-105669508.53,38.78
102,2017-10-11,0.5947,7127642.94,4340594.62,-112797151.47,39.2
103,2017-10-12,0.5872,6800937.22,4042813.81,-119598088.69,39.02
104,2017-10-13,0.5836,5779741.41,3466288.99,-125377830.1,37.94
105,2017-10-14,0.5738,4855678.15,2788497.74,-130233508.25,29.69
106,2017-10-15,0.5608,4167533.46,2371426.02,-134401041.71,30.41
107,2017-10-16,0.5501,4595599.27,2552997.97,-138996640.98,4.119
108,2017-10-17,0.5432,5767658.6,3082220.69,-144764299.58,3.887
109,2017-10-18,0.5663,6873378.88,3901100.2,-137890920.7,15.86
110,2017-10-19,0.5395,5305190.03,2991733.32,-143196110.73,19.55
111,2017-10-20,0.5284,6647293.29,3480635.19,-149843404.02,19.64
112,2017-10-21,0.5192,4555572.69,2365226.73,-154398976.71,19.48
113,2017-10-22,0.4924,6067509.04,3006265.54,-160466485.75,22.35
114,2017-10-23,0.5176,5967943.24,3087091.81,-154498542.51,29.09
115,2017-10-24,0.5041,4518208.54,2290713.74,-159016751.05,24.37
116,2017-10-25,0.5189,4110150.58,2126872.46,-154906600.47,25.23
117,2017-10-26,0.5213,3641852.45,1868391.94,-151264748.02,24.9
118,2017-10-27,0.5339,4099844.69,2171490.01,-147164903.33,25.18
119,2017-10-28,0.6668,13487478.35,8282721.68,-133677424.98,58.0
120,2017-10-29,0.7125,12955794.25,9021667.54,-120721630.73,58.15
121,2017-10-30,0.7826,9582555.18,6841174.51,-111139075.55,52.57
122,2017-10-31,1.05,36964539.75,35716244.25,-74174535.8,76.19
123,2017-11-01,1.11,31135053.4,34049392.94,-43039482.4,70.66
124,2017-11-02,1.2,25001835.96,31281541.72,-18037646.44,65.16
125,2017-11-03,1.11,17267343.83,20190363.92,-35304990.27,78.85
126,2017-11-04,1.09,14199958.28,15041656.12,-49504948.55,83.72
127,2017-11-05,0.9124,13596521.91,13562909.56,-63101470.46,106.16
128,2017-11-06,0.9518,7738637.44,7388368.45,-55362833.02,64.17
129,2017-11-07,1.12,16679289.17,18144083.77,-38683543.85,79.31
130,2017-11-08,1.18,9167694.71,10712325.57,-29515849.14,77.43
131,2017-11-09,1.03,10244964.77,11005764.55,-39760813.91,83.64
132,2017-11-10,1.16,9159475.95,10015980.14,-30601337.96,90.67
133,2017-11-11,1.09,8394417.53,9319549.91,-38995755.49,73.53
134,2017-11-12,1.18,6537330.25,7492603.26,-32458425.24,74.74
135,2017-11-13,1.68,21057867.09,31284841.35,-11400558.15,111.44
136,2017-11-14,1.67,15995802.57,25979233.82,-27396360.72,113.23
137,2017-11-15,1.67,16955963.51,29287595.29,-27396360.72,97.87
138,2017-11-16,1.74,11992099.94,20311991.16,-15404260.78,97.46
139,2017-11-17,1.92,11773271.49,21390803.43,-3630989.29,87.99
140,2017-11-18,1.88,11153672.69,21388039.1,-14784661.98,93.46
141,2017-11-19,1.99,9783694.84,19143342.43,-5000967.14,29.93
142,2017-11-20,1.91,12239367.55,23733914.02,-17240334.69,34.54
143,2017-11-21,1.89,9506691.51,17831198.41,-26747026.2,35.25
144,2017-11-22,1.88,7925618.56,15119870.32,-34672644.76,35.12
145,2017-11-23,1.88,7303428.15,13361558.47,-34672644.76,21.71
146,2017-11-24,2.05,7995090.83,15220203.42,-26677553.93,31.34
147,2017-11-25,2.46,1529705.62,3390936.39,-25147848.31,55.2
148,2017-11-26,2.86,13658945.84,36932451.4,-11488902.47,56.25
149,2017-11-27,2.76,11523237.31,33310024.44,-23012139.78,59.57
150,2017-11-28,2.71,14501126.12,41887552.21,-37513265.9,60.95
151,2017-11-29,2.84,11217226.6,30681545.65,-26296039.3,58.12
152,2017-11-30,3.22,7731310.56,22754467.18,-18564728.74,60.07
153,2017-12-01,3.91,12157858.98,43225605.83,-6406869.76,61.96
154,2017-12-02,3.58,9757224.32,37420561.59,-16164094.08,70.16
155,2017-12-03,4.04,10818305.23,41289807.11,-5345788.85,68.62
156,2017-12-04,4.19,16903094.58,69064180.17,11557305.73,64.41
157,2017-12-05,4.47,14904676.51,68301459.18,26461982.24,63.96
158,2017-12-06,3.89,15263393.03,59402340.63,11198589.21,82.84
159,2017-12-07,4.22,9747608.94,39526763.69,20946198.15,67.79
160,2017-12-08,3.98,9549082.85,39182987.65,11397115.3,64.34
161,2017-12-09,3.67,7209159.5,26372941.65,4187955.8,58.9
162,2017-12-10,4.39,10703236.52,44205898.48,14891192.32,79.03
163,2017-12-11,5.08,14003648.21,69445612.68,28894840.53,86.76
164,2017-12-12,7.28,33584621.51,208583796.48,62479462.04,107.93
165,2017-12-13,8.2,22315609.69,175990593.97,84795071.73,107.71
166,2017-12-14,7.93,15244024.52,114730452.82,69551047.21,104.44
167,2017-12-15,8.35,11967893.44,103287522.15,81518940.65,87.54
168,2017-12-16,7.97,7915233.66,65294868.06,73603706.99,98.49
169,2017-12-17,8.88,10794400.05,87399002.01,84398107.04,97.46
170,2017-12-18,11.49,29239967.21,308476717.31,113638074.25,74.28
171,2017-12-19,10.44,9395415.61,100087015.98,104242658.64,85.19
172,2017-12-20,10.64,9522150.21,102539472.6,113764808.85,82.36
173,2017-12-21,7.69,30796008.07,233409143.81,82968800.78,129.88
174,2017-12-22,8.26,8592167.87,73949389.9,91560968.65,131.16
175,2017-12-23,7.99,6796919.66,51606674.53,84764048.99,127.05
176,2017-12-24,8.15,3727887.94,30585091.05,88491936.93,94.12
177,2017-12-25,8.6,4766304.19,39825469.76,93258241.12,97.34
178,2017-12-26,8.72,5228997.52,45882343.74,98487238.64,97.11
179,2017-12-27,8.1,4746439.34,37397942.8,93740799.3,35.72
180,2017-12-28,8.12,3977974.07,33063363.07,97718773.37,29.44
181,2017-12-29,7.08,5483898.78,39561494.38,92234874.59,46.86
182,2017-12-30,7.69,2386645.58,17720129.43,94621520.17,54.02
183,2017-12-31,7.64,2129554.08,16182124.81,92491966.09,50.17
184,2018-01-01,8.3,4643760.32,37943548.37,97135726.41,57.13
185,2018-01-02,9.43,4364385.03,36750566.6,101500111.44,62.51
186,2018-01-03,9.47,7078127.9,68944379.74,108578239.34,62.46
187,2018-01-04,9.29,4358645.81,39367702.71,104219593.53,39.68
188,2018-01-05,9.83,3087102.87,29054146.06,107306696.4,38.13
189,2018-01-06,10.16,3815149.8,38918502.73,111121846.2,35.23
190,2018-01-07,9.6,4984929.56,46591820.4,106136916.64,42.36
191,2018-01-08,9.23,2231540.79,20872868.4,103905375.85,28.51
192,2018-01-09,11.2,8396833.07,86012294.9,112302208.92,60.52
193,2018-01-10,11.27,10763365.92,115951605.7,123065574.84,59.17
194,2018-01-11,13.8,13168939.99,175879710.07,136234514.83,75.25
195,2018-01-12,16.0,17913873.5,294136188.45,154148388.33,78.41
196,2018-01-13,13.23,6923820.5,98670786.6,147224567.83,102.5
197,2018-01-14,12.78,4506690.85,61599316.88,142717876.98,102.14
198,2018-01-15,10.0,14956533.32,158929640.74,127761343.66,117.29
199,2018-01-16,10.15,11452035.78,103387986.52,139213379.44,117.47
200,2018-01-17,10.18,5758551.42,60490149.99,144971930.86,95.16
201,2018-01-18,11.07,4594984.27,48673168.94,149566915.13,84.49
202,2018-01-19,15.53,10533428.4,144827267.67,160100343.53,124.7
203,2018-01-20,13.47,11122430.25,149233104.28,148977913.28,132.44
204,2018-01-21,13.38,11888558.67,162529908.43,137089354.61,105.48
205,2018-01-22,12.88,9131139.77,117889152.87,127958214.84,107.88
206,2018-01-23,13.9,4406319.42,58178915.62,132364534.26,107.52
207,2018-01-24,14.25,6366632.51,90728372.99,138731166.77,107.17
208,2018-01-25,14.24,5408892.14,74893464.87,133322274.63,48.37
209,2018-01-26,14.38,2692772.16,38578052.18,136015046.79,25.2
210,2018-01-27,14.75,3230702.66,46763405.28,139245749.45,24.73
211,2018-01-28,13.54,3449065.86,47827947.18,135796683.59,34.98
212,2018-01-29,11.35,8227358.36,99688763.26,127569325.23,53.53
213,2018-01-30,11.98,5621230.02,63633373.23,133190555.25,56.78
214,2018-01-31,10.03,8128306.47,85914653.99,125062248.78,68.0
215,2018-02-01,10.23,11147711.76,106403040.92,136209960.54,68.91
216,2018-02-02,10.64,4903735.04,50876511.6,141113695.58,70.44
217,2018-02-03,8.89,5228214.64,49886702.28,135885480.94,78.18
218,2018-02-04,7.06,9253162.94,72469479.31,126632318.0,85.57
219,2018-02-05,8.29,11770911.21,81791456.01,138403229.21,103.01
220,2018-02-06,7.67,6916911.37,56898859.72,131486317.84,96.51
221,2018-02-07,8.31,4976168.2,41479525.75,136462486.04,101.27
222,2018-02-08,9.48,4514893.67,39613927.91,140977379.71,109.83
223,2018-02-09,8.9,4125667.92,37909871.52,136851711.79,98.97
224,2018-02-10,8.33,2999634.14,25248958.01,133852077.65,71.86
225,2018-02-11,9.13,3876654.76,34662763.96,137728732.41,62.56
226,2018-02-12,8.94,2693248.34,23890849.49,135035484.07,56.77
227,2018-02-13,9.85,4074929.54,38404990.7,139110413.61,58.33
228,2018-02-14,9.84,3723932.27,36626120.76,135386481.34,47.88
229,2018-02-15,9.84,2898713.96,27955640.04,135386481.34,42.67
230,2018-02-16,10.02,2808548.27,27896156.77,138195029.61,33.47
231,2018-02-17,9.06,4140035.75,39063214.68,134054993.86,42.0
232,2018-02-18,9.49,2536893.08,23899754.14,136591886.94,43.15
233,2018-02-19,8.88,3065821.78,28805936.68,133526065.16,36.4
234,2018-02-20,8.34,3557024.73,30234547.79,129969040.43,37.77
235,2018-02-21,7.78,4507176.61,35995904.22,125461863.82,37.99
236,2018-02-22,8.26,3610862.44,29409230.26,129072726.26,44.55
237,2018-02-23,7.9,3069105.28,24487295.1,126003620.98,39.3
238,2018-02-24,7.69,2637594.33,20366252.27,123366026.65,32.43
239,2018-02-25,7.99,3946327.62,30728075.82,127312354.27,35.7
240,2018-02-26,8.39,3827130.88,32077140.41,131139485.15,36.07
241,2018-02-27,8.19,2944520.19,25382716.41,128194964.96,29.9
242,2018-02-28,8.55,2072049.29,17311442.45,130267014.25,27.65
243,2018-03-01,8.02,2393158.3,19563191.3,127873855.95,31.01
244,2018-03-02,7.92,1416121.53,11394964.29,126457734.42,30.05
245,2018-03-03,8.15,2010733.32,15892301.89,128468467.74,29.22
246,2018-03-04,7.95,1535929.97,12477673.7,126932537.77,25.76
247,2018-03-05,7.13,4108704.06,30257108.8,122823833.71,37.51
248,2018-03-06,6.43,9200041.05,60872863.62,113623792.66,35.72
249,2018-03-07,6.1,4967679.82,31117578.15,108656112.84,35.4
250,2018-03-08,6.02,9714270.53,54802035.63,98941842.31,35.35
251,2018-03-09,5.64,5769808.0,34772317.71,93172034.31,25.97
252,2018-03-10,6.04,4639443.94,26935027.41,97811478.25,43.57
253,2018-03-11,5.72,4058232.17,23819476.76,93753246.08,38.94
254,2018-03-12,5.79,3834948.11,22139945.27,97588194.19,33.84
255,2018-03-13,5.28,4218424.9,22907530.7,93369769.29,38.73
256,2018-03-14,5.12,7327166.38,37002691.75,86042602.91,38.59
257,2018-03-15,5.04,3899113.95,19975948.01,82143488.96,36.58
258,2018-03-16,4.63,3740617.74,18106075.67,78402871.22,26.74
259,2018-03-17,4.62,11441781.94,49194100.38,66961089.28,28.65
260,2018-03-18,6.18,15003182.41,77909968.02,81964271.69,93.61
261,2018-03-19,5.93,14304199.83,84203796.73,67660071.86,89.66
262,2018-03-20,6.9,13905314.0,89502747.28,81565385.86,94.11
263,2018-03-21,6.89,14307930.08,96445849.18,67257455.78,93.32
264,2018-03-22,6.94,12384697.29,82632857.83,79642153.07,84.44
265,2018-03-23,6.51,6153071.79,42126043.73,73489081.28,90.3
266,2018-03-24,6.43,3853413.78,25159269.81,69635667.5,49.94
267,2018-03-25,5.78,15561842.78,89497826.59,54073824.72,57.84
268,2018-03-26,5.8,18832431.59,109861151.91,72906256.31,30.41
269,2018-03-27,6.2,8068603.63,49373112.57,80974859.94,39.83
270,2018-03-28,5.88,11640925.68,69581065.49,69333934.26,39.87
271,2018-03-29,6.01,10157033.8,60017503.51,79490968.06,39.76
272,2018-03-30,5.93,4065109.78,24496899.27,75425858.28,39.76
273,2018-03-31,5.6,8789092.42,48725464.24,66636765.86,30.97
274,2018-04-01,5.82,4857511.92,27703153.86,71494277.78,33.19
275,2018-04-02,6.02,4415876.8,26234452.76,75910154.58,28.32
276,2018-04-03,5.67,4037485.67,23165677.78,71872668.91,29.38
277,2018-04-04,6.33,8714599.22,51809541.01,80587268.13,43.07
278,2018-04-05,5.84,8877920.3,52669141.86,71709347.83,49.39
279,2018-04-06,5.9,2546048.75,15067894.52,74255396.58,46.12
280,2018-04-07,5.98,2068643.28,12273126.11,76324039.86,45.2
281,2018-04-08,5.86,3893243.82,22941517.6,72430796.04,44.49
282,2018-04-09,6.0,3483406.81,20718978.25,75914202.85,40.99
283,2018-04-10,8.52,29057229.38,217616413.57,104971432.23,100.4
284,2018-04-11,8.83,27002197.97,234863030.83,131973630.2,91.82
285,2018-04-12,8.82,14863149.91,135286684.31,117110480.29,92.5
286,2018-04-13,8.71,9526593.12,81661653.57,107583887.17,94.06
287,2018-04-14,8.53,9620592.44,80533722.5,97963294.73,94.1
288,2018-04-15,8.12,7557276.59,61235004.13,90406018.14,98.66
289,2018-04-16,8.5,9651903.21,83929179.7,100057921.35,23.56
290,2018-04-17,9.04,7043747.86,62447868.17,107101669.21,27.68
291,2018-04-18,9.48,6886788.51,63223176.37,113988457.72,29.91
292,2018-04-19,11.45,19629991.97,207249542.48,133618449.69,54.51
293,2018-04-20,11.14,11782970.13,128491247.09,121835479.56,55.23
294,2018-04-21,11.3,11155845.08,127952499.95,132991324.64,48.03
295,2018-04-22,11.62,8082528.47,93683579.38,141073853.11,48.57
296,2018-04-23,15.11,32307325.5,451361989.69,173381178.61,74.95
297,2018-04-24,14.46,28744656.57,414467803.86,144636522.04,82.64
298,2018-04-25,15.44,12279671.96,180832731.13,156916194.0,73.43
299,2018-04-26,16.61,16356855.08,268945990.98,173273049.08,69.09
300,2018-04-27,18.78,18232718.88,336795670.37,191505767.96,68.12
301,2018-04-28,21.41,25911403.23,535736275.69,217417171.19,66.28
302,2018-04-29,17.46,26020638.36,475578188.19,191396532.83,84.38
303,2018-04-30,18.74,19652129.0,337742031.62,211048661.83,81.95
304,2018-05-01,19.23,12953705.12,243458284.88,224002366.95,81.71
305,2018-05-02,17.67,13481970.2,241714019.61,210520396.75,86.47
306,2018-05-03,17.05,8573947.52,146875689.53,201946449.23,78.73
307,2018-05-04,17.77,7319425.67,132491229.59,209265874.9,66.98
308,2018-05-05,17.39,7649620.87,132244229.86,201616254.03,37.61
309,2018-05-06,17.8,11377363.71,200543250.56,212993617.74,31.45
310,2018-05-07,17.96,7640087.74,139276323.89,220633705.48,30.15
311,2018-05-08,17.79,6693427.14,117484283.8,213940278.34,19.01
312,2018-05-09,17.32,8002505.97,144278684.46,205937772.37,17.61
313,2018-05-10,14.82,29279837.75,447646972.89,176657934.62,42.42
314,2018-05-11,13.95,26639984.19,360573041.14,150017950.43,43.02
315,2018-05-12,14.59,10695806.32,152739698.54,160713756.75,45.92
316,2018-05-13,13.8,13017242.69,180775937.51,147696514.06,44.03
317,2018-05-14,12.8,9680670.9,129442284.81,138015843.16,43.11
318,2018-05-15,12.67,11631860.46,142718703.72,126383982.7,44.26
319,2018-05-16,12.23,12935272.79,168428381.37,113448709.91,28.93
320,2018-05-17,12.91,12144129.25,151794322.76,125592839.16,34.94
321,2018-05-18,13.12,5054449.63,65206856.65,130647288.79,31.5
322,2018-05-19,13.95,7224457.25,98996985.58,137871746.04,34.81
323,2018-05-20,13.43,5634141.91,76406114.34,132237604.13,28.53
324,2018-05-21,12.11,9365141.36,118984066.87,122872462.77,41.7
325,2018-05-22,10.67,19148869.63,215642423.66,103723593.14,52.75
326,2018-05-23,12.75,18389473.99,211297651.98,122113067.13,74.51
327,2018-05-24,12.18,12148318.54,147302302.14,109964748.59,75.06
328,2018-05-25,12.21,6808395.1,84823677.05,116773143.69,71.62
329,2018-05-26,12.44,5799524.39,71218985.56,122572668.08,72.16
330,2018-05-27,11.51,12407353.66,149549332.56,110165314.42,69.64
331,2018-05-28,12.14,17682930.01,204657987.0,127848244.43,59.15
332,2018-05-29,11.88,10020188.48,120999468.38,117828055.95,30.86
333,2018-05-30,12.23,7589530.77,93351499.27,125417586.72,30.27
334,2018-05-31,12.23,7385651.92,89582640.54,125417586.72,30.26
335,2018-06-01,14.62,23818621.91,337464603.26,149236208.63,57.24
336,2018-06-02,14.52,11674822.55,172102428.69,137561386.08,48.5
337,2018-06-03,13.43,10976048.11,151008581.27,126585337.97,57.17
338,2018-06-04,14.15,10722889.42,146102109.05,137308227.39,56.3
339,2018-06-05,13.91,7421132.26,102696368.25,129887095.13,57.66
340,2018-06-06,14.6,7671858.86,108074992.95,137558953.99,57.57
341,2018-06-07,14.01,10237888.39,144020309.69,127321065.6,33.48
342,2018-06-08,14.11,8450880.89,122397842.21,135771946.49,33.7
343,2018-06-09,11.01,29925285.6,360036842.92,105846660.89,73.45
344,2018-06-10,11.3,12679694.05,138303311.14,118526354.94,71.1
345,2018-06-11,9.98,10055583.13,104367792.9,108470771.81,74.21
346,2018-06-12,10.0,13929276.52,136455160.27,122400048.33,69.47
347,2018-06-13,11.25,15861370.13,167905845.78,138261418.46,85.21
348,2018-06-14,10.54,9361592.1,101312867.45,128899826.36,84.21
349,2018-06-15,10.54,6593451.83,69258904.92,128899826.36,54.29
350,2018-06-16,10.34,3406279.59,35757903.9,125493546.77,53.24
351,2018-06-17,10.73,5443345.45,56960426.2,130936892.22,40.62
352,2018-06-18,10.7,4262274.62,45322164.7,126674617.6,40.75
353,2018-06-19,10.43,5978129.26,62478883.41,120696488.34,22.24
354,2018-06-20,10.41,4554887.38,47935977.53,116141600.96,14.37
355,2018-06-21,8.53,18658420.02,167733079.47,97483180.94,54.85
356,2018-06-22,8.37,7505260.01,62386555.8,89977920.93,54.85
357,2018-06-23,8.05,24506915.45,185123451.75,65471005.48,49.72
358,2018-06-24,8.18,10742810.33,86951796.17,76213815.81,51.44
359,2018-06-25,7.36,9453750.86,73956325.25,66760064.95,53.32
360,2018-06-26,7.99,10146916.45,78775579.4,76906981.4,64.62
361,2018-06-27,7.38,8070253.62,61912498.15,68836727.78,44.56
362,2018-06-28,7.75,10020850.62,74229595.75,78857578.4,48.79
363,2018-06-29,8.12,7967113.79,64315477.49,86824692.19,50.22
364,2018-06-30,8.13,4457305.98,35793533.43,91281998.17,50.01
365,2018-07-01,8.98,10900810.62,94478199.09,102182808.79,42.63
366,2018-07-02,8.81,10298205.93,93408111.24,91884602.86,41.21
367,2018-07-03,8.91,7261843.39,65182768.62,99146446.25,28.02
368,2018-07-04,8.85,6797887.18,60729345.72,92348559.07,28.98
369,2018-07-05,8.63,6183029.3,52986545.87,86165529.77,30.13
370,2018-07-06,8.86,3645209.66,31370501.49,89810739.43,30.24
371,2018-07-07,8.71,3462217.59,30583818.12,86348521.84,13.18
372,2018-07-08,7.69,8335405.43,68205938.23,78013116.41,35.16
373,2018-07-09,7.14,12247531.5,91033193.22,65765584.91,35.51
374,2018-07-10,7.16,9517593.01,66979170.44,75283177.92,36.3
375,2018-07-11,6.92,9519959.85,64342083.2,65763218.07,36.16
376,2018-07-12,6.9,7340891.41,51379058.0,58422326.66,32.39
377,2018-07-13,6.94,3952926.47,27473391.95,62375253.13,34.42
378,2018-07-14,7.4,5905265.07,42787961.69,68280518.2,30.34
379,2018-07-15,8.1,9838584.76,76490740.61,78119102.96,30.7
380,2018-07-16,8.78,11301003.97,95076480.8,89420106.93,33.69
381,2018-07-17,8.6,11069234.19,98469960.9,78350872.74,31.45
382,2018-07-18,8.42,8461599.28,71205514.02,69889273.46,33.73
383,2018-07-19,7.85,11974405.26,97634360.05,57914868.2,43.77
384,2018-07-20,8.0,4912682.68,39094893.7,62827550.88,41.48
385,2018-07-21,7.85,5564336.42,44665914.18,57263214.46,33.41
386,2018-07-22,7.93,8058721.88,65286043.08,65321936.34,20.6
387,2018-07-23,8.59,11090008.01,91887949.02,76411944.35,33.05
388,2018-07-24,8.53,7810544.02,67572226.16,68601400.33,32.49
389,2018-07-25,8.31,6039809.84,51581216.29,62561590.49,25.36
390,2018-07-26,8.43,6519715.64,53830349.34,69081306.13,25.24
391,2018-07-27,8.37,2411963.67,19985772.88,66669342.46,24.3
