Date,close,VOLALITY7day
2015-05-06,0.0077989999999999995,28.51
2015-05-07,0.006659999999999999,47.63
2015-05-08,0.0078,68.66
2015-05-09,0.006659999999999999,78.13
2015-05-10,0.006659999999999999,78.5
2015-05-11,0.007499,87.89
2015-05-12,0.006659999999999999,92.69
2015-05-13,0.007478,88.08
2015-05-14,0.006484,84.0
2015-05-15,0.0064849999999999994,73.29
2015-05-16,0.006481000000000001,73.28
2015-05-17,0.006116,62.03
2015-05-18,0.0046,91.07
2015-05-19,0.005006,86.02
2015-05-20,0.005002,83.61
2015-05-21,0.005002,83.6
2015-05-22,0.007095999999999999,135.92
2015-05-23,0.0050030000000000005,168.32
2015-05-24,0.00747,180.07
2015-05-25,0.007238,182.55
2015-05-26,0.014980000000000002,252.68
2015-05-27,0.005526,409.34
2015-05-28,0.014119999999999999,476.13
2015-05-29,0.0081,496.4
2015-05-30,0.009000000000000001,486.08
2015-05-31,0.0056,505.28
2015-06-01,0.00857,470.63
2015-06-02,0.005606,394.0
2015-06-03,0.008919,307.31
2015-06-04,0.008919,265.56
2015-06-05,0.008919,263.99
2015-06-06,0.008919,216.77
2015-06-07,0.008917,185.39
2015-06-08,0.008068,133.0
2015-06-09,0.008068,26.91
2015-06-10,0.008068,26.91
2015-06-11,0.008,26.55
2015-06-12,0.0079,26.01
2015-06-13,0.008,27.08
2015-06-14,0.0084,14.73
2015-06-15,0.014969999999999999,154.02
2015-06-16,0.0098,210.49
2015-06-17,0.014969999999999999,234.01
2015-06-18,0.01139,254.92
2015-06-19,0.0141,257.33
2015-06-20,0.01,283.69
2015-06-21,0.01025,223.34
2015-06-22,0.01025,190.61
2015-06-23,0.0115,144.59
2015-06-24,0.0115,124.18
2015-06-25,0.0122,107.07
2015-06-26,0.011000000000000001,48.03
2015-06-27,0.0118,50.27
2015-06-28,0.01146,52.04
2015-06-29,0.011000000000000001,43.07
2015-06-30,0.01135,44.34
2015-07-01,0.01135,39.87
2015-07-02,0.011000000000000001,28.62
2015-07-03,0.0109,17.51
2015-07-04,0.00885,55.93
2015-07-05,0.01025,75.84
2015-07-06,0.0092,78.2
2015-07-07,0.0097,81.49
2015-07-08,0.0084,87.51
2015-07-09,0.008976999999999999,92.43
2015-07-10,0.00825,76.58
2015-07-11,0.008251,58.13
2015-07-12,0.0081,53.3
2015-07-13,0.0088,57.38
2015-07-14,0.0088,39.98
2015-07-15,0.0079,44.96
2015-07-16,0.0079,40.14
2015-07-17,0.008,40.47
2015-07-18,0.0079,40.34
2015-07-19,0.008444,37.41
2015-07-20,0.008438,37.4
2015-07-21,0.0082,21.54
2015-07-22,0.0076,31.05
2015-07-23,0.0075,30.45
2015-07-24,0.0077,32.0
2015-07-25,0.0083,33.67
2015-07-26,0.0079,35.87
2015-07-27,0.00875,46.1
2015-07-28,0.00875,37.37
2015-07-29,0.0087,36.78
2015-07-30,0.0086,38.03
2015-07-31,0.008409999999999999,34.28
2015-08-01,0.0085,29.96
2015-08-02,0.0085,7.4510000000000005
2015-08-03,0.0082,10.9
2015-08-04,0.0086,19.29
2015-08-05,0.00801,26.99
2015-08-06,0.008013,26.91
2015-08-07,0.009000000000000001,43.29
2015-08-08,0.0087,44.87
2015-08-09,0.009179999999999999,44.44
2015-08-10,0.0085,49.75
2015-08-11,0.00801,48.42
2015-08-12,0.0085,50.99
2015-08-13,0.00801,39.85
2015-08-14,0.00801,39.82
2015-08-15,0.008999,51.05
2015-08-16,0.0085,48.78
2015-08-17,0.00875,45.09
2015-08-18,0.007778,54.14
2015-08-19,0.00875,61.89
2015-08-20,0.007969,68.58
2015-08-21,0.00801,57.72
2015-08-22,0.006999999999999999,65.4
2015-08-23,0.008,78.64
2015-08-24,0.0067,86.64
2015-08-25,0.00875,113.21
2015-08-26,0.00875,109.22
2015-08-27,0.005508,169.24
2015-08-28,0.00873,216.38
2015-08-29,0.00873,214.17
2015-08-30,0.006901000000000001,219.17
2015-08-31,0.009536,225.47
2015-09-01,0.008711,227.28
2015-09-02,0.009536,171.43
2015-09-03,0.009536,123.3
2015-09-04,0.008,133.74
2015-09-05,0.00759,115.34
2015-09-06,0.007999,64.31
2015-09-07,0.008,61.38
2015-09-08,0.0085,57.35
2015-09-09,0.0077,60.55
2015-09-10,0.0079,41.27
2015-09-11,0.00755,40.54
2015-09-12,0.00746,36.69
2015-09-13,0.00725,36.7
2015-09-14,0.008,44.24
2015-09-15,0.0074,40.82
2015-09-16,0.0076,40.89
2015-09-17,0.00725,41.05
2015-09-18,0.0077,44.69
2015-09-19,0.0072,48.29
2015-09-20,0.0076,41.3
2015-09-21,0.0072,38.2
2015-09-22,0.007499,39.36
2015-09-23,0.0067,48.7
2015-09-24,0.0075,56.94
2015-09-25,0.006595999999999999,64.68
2015-09-26,0.005566,71.7
2015-09-27,0.005901,77.56
2015-09-28,0.005526,73.95
2015-09-29,0.005526,71.96
2015-09-30,0.00525,54.73
2015-10-01,0.0058,63.47
2015-10-02,0.00525,50.75
2015-10-03,0.005005,46.19
2015-10-04,0.0059,66.65
2015-10-05,0.005797999999999999,67.06
2015-10-06,0.0055,67.18
2015-10-07,0.0051,62.75
2015-10-08,0.0055,61.47
2015-10-09,0.00825,119.5
2015-10-10,0.005251,181.9
2015-10-11,0.0055,182.77
2015-10-12,0.0054,182.29
2015-10-13,0.005006,182.29
2015-10-14,0.005051,180.67
2015-10-15,0.005412,127.67
2015-10-16,0.005051,39.09
2015-10-17,0.005027,35.33
2015-10-18,0.0050810000000000004,35.95
2015-10-19,0.0048,33.21
2015-10-20,0.0046,33.94
2015-10-21,0.004492,20.27
2015-10-22,0.0046,20.54
2015-10-23,0.0046,20.8
2015-10-24,0.004492,19.13
2015-10-25,0.0051,40.64
2015-10-26,0.004794,43.08
2015-10-27,0.004445,48.23
2015-10-28,0.0040030000000000005,54.33
2015-10-29,0.005249,96.76
2015-10-30,0.005033,97.63
2015-10-31,0.005033,91.19
2015-11-01,0.0045,94.95
2015-11-02,0.0051,98.31
2015-11-03,0.0045,100.74
2015-11-04,0.0041,61.92
2015-11-05,0.004415,69.23
2015-11-06,0.00445,69.48
2015-11-07,0.004,68.88
2015-11-08,0.004,52.24
2015-11-09,0.00435,53.08
2015-11-10,0.0047,48.28
2015-11-11,0.005,47.26
2015-11-12,0.00434,64.69
2015-11-13,0.0048,60.06
2015-11-14,0.0041719999999999995,75.97
2015-11-15,0.004308,72.62
2015-11-16,0.0044,68.78
2015-11-17,0.0041,65.75
2015-11-18,0.004399,59.84
2015-11-19,0.00439,50.85
2015-11-20,0.004058,38.97
2015-11-21,0.004327,42.41
2015-11-22,0.004397,42.22
2015-11-23,0.0042060000000000005,38.87
2015-11-24,0.0042,32.54
2015-11-25,0.004065999999999999,33.1
2015-11-26,0.004,25.76
2015-11-27,0.004,14.8
2015-11-28,0.004,12.51
2015-11-29,0.004,8.847999999999999
2015-11-30,0.00402,9.435
2015-12-01,0.00415,10.36
2015-12-02,0.0041,9.702
2015-12-03,0.004799,42.14
2015-12-04,0.00425,59.04
2015-12-05,0.00475,64.7
2015-12-06,0.0045,68.42
2015-12-07,0.00624,107.96
2015-12-08,0.00735,106.99
2015-12-09,0.006498,119.24
2015-12-10,0.006,114.43
2015-12-11,0.006131,113.31
2015-12-12,0.0059,112.22
2015-12-13,0.0058,65.71
2015-12-14,0.00475,52.65
2015-12-15,0.006,94.15
2015-12-16,0.0056,93.53
2015-12-17,0.0054,93.05
2015-12-18,0.0055,93.39
2015-12-19,0.0049,97.54
2015-12-20,0.005108,80.83
2015-12-21,0.0056,50.33
2015-12-22,0.0056,46.79
2015-12-23,0.00475,64.74
2015-12-24,0.006693999999999999,118.61
2015-12-25,0.0058,121.83
2015-12-26,0.0051,128.61
2015-12-27,0.0049,125.25
2015-12-28,0.005255,127.72
2015-12-29,0.00535,117.64
2015-12-30,0.0052049999999999996,54.45
2015-12-31,0.0055,48.15
2016-01-01,0.005125,36.81
2016-01-02,0.0052,34.4
2016-01-03,0.0051,28.79
2016-01-04,0.005,27.96
2016-01-05,0.005,27.56
2016-01-06,0.005,19.67
2016-01-07,0.005,8.738
2016-01-08,0.004,58.28
2016-01-09,0.0054,110.19
2016-01-10,0.0040100000000000005,138.37
2016-01-11,0.005053,156.51
2016-01-12,0.00505,156.51
2016-01-13,0.00479,157.2
2016-01-14,0.00505,140.95
2016-01-15,0.0048920000000000005,113.02
2016-01-16,0.004917,67.96
2016-01-17,0.00511,26.51
2016-01-18,0.0052450000000000005,27.25
2016-01-19,0.0054329999999999995,19.97
2016-01-20,0.005241,21.87
2016-01-21,0.005231,18.59
2016-01-22,0.00512,20.61
2016-01-23,0.005122,17.88
2016-01-24,0.0051,15.84
2016-01-25,0.005653,32.44
2016-01-26,0.006511,44.9
2016-01-27,0.005795000000000001,61.04
2016-01-28,0.00692,72.51
2016-01-29,0.00633,81.32
2016-01-30,0.006154,82.58
2016-01-31,0.006697,81.33
2016-02-01,0.006989,73.36
2016-02-02,0.006623,65.33
2016-02-03,0.006633,42.01
2016-02-04,0.0079,55.18
2016-02-05,0.008,52.0
2016-02-06,0.007644,54.83
2016-02-07,0.008122,55.62
2016-02-08,0.007361,62.04
2016-02-09,0.007388,61.99
2016-02-10,0.008191,47.56
2016-02-11,0.007940000000000001,48.48
2016-02-12,0.008440000000000001,48.51
2016-02-13,0.00821,47.33
2016-02-14,0.00835,34.58
2016-02-15,0.00811,37.05
2016-02-16,0.007456,32.55
2016-02-17,0.008440000000000001,48.84
2016-02-18,0.008479,46.0
2016-02-19,0.007896,49.69
2016-02-20,0.008312,51.92
2016-02-21,0.00831,51.12
2016-02-22,0.00815,43.88
2016-02-23,0.00785,27.4
2016-02-24,0.008234,31.8
2016-02-25,0.008225,23.63
2016-02-26,0.0078,23.23
2016-02-27,0.008154999999999999,27.66
2016-02-28,0.0081,27.22
2016-02-29,0.008278,24.89
2016-03-01,0.008094,22.4
2016-03-02,0.007902,23.08
2016-03-03,0.007937999999999999,17.57
2016-03-04,0.0073420000000000004,22.59
2016-03-05,0.00755,25.74
2016-03-06,0.007672,25.13
2016-03-07,0.0078,25.99
2016-03-08,0.0081,27.57
2016-03-09,0.008201,27.66
2016-03-10,0.009218,26.24
2016-03-11,0.008140000000000001,51.31
2016-03-12,0.008182,51.33
2016-03-13,0.0083,51.31
2016-03-14,0.00787,52.91
2016-03-15,0.008193,54.21
2016-03-16,0.0081,38.99
2016-03-17,0.008282,21.37
2016-03-18,0.00782,26.74
2016-03-19,0.00778,25.86
2016-03-20,0.00792,22.59
2016-03-21,0.007915,18.8
2016-03-22,0.008381,25.04
2016-03-23,0.008421,24.47
2016-03-24,0.008212,18.35
2016-03-25,0.008128,18.72
2016-03-26,0.007863,21.1
2016-03-27,0.0073290000000000004,28.11
2016-03-28,0.0075,21.42
2016-03-29,0.007104999999999999,21.72
2016-03-30,0.0073950000000000005,28.55
2016-03-31,0.0075,29.81
2016-04-01,0.00757,29.55
2016-04-02,0.007478,21.72
2016-04-03,0.0074,20.93
2016-04-04,0.007301,13.84
2016-04-05,0.007304000000000001,7.803
2016-04-06,0.006828,17.69
2016-04-07,0.006541,16.85
2016-04-08,0.006222,17.54
2016-04-09,0.0061,16.78
2016-04-10,0.006229999999999999,21.92
2016-04-11,0.005995,20.21
2016-04-12,0.005943,17.5
2016-04-13,0.006367,28.76
2016-04-14,0.0065439999999999995,25.48
2016-04-15,0.006548999999999999,24.06
2016-04-16,0.006634999999999999,23.89
2016-04-17,0.006711,18.07
2016-04-18,0.007037999999999999,16.93
2016-04-19,0.006951000000000001,13.79
2016-04-20,0.0073,16.48
2016-04-21,0.007356999999999999,15.94
2016-04-22,0.007356999999999999,16.75
2016-04-23,0.007225,19.33
2016-04-24,0.007273999999999999,15.62
2016-04-25,0.0069299999999999995,21.22
2016-04-26,0.006614,17.03
2016-04-27,0.006735,18.47
2016-04-28,0.0068579999999999995,20.28
2016-04-29,0.006881,20.51
2016-04-30,0.0065829999999999994,21.85
2016-05-01,0.006686,20.49
2016-05-02,0.006455,18.66
2016-05-03,0.006261999999999999,18.21
2016-05-04,0.006116,15.43
2016-05-05,0.006302,19.83
2016-05-06,0.006344,17.86
2016-05-07,0.0063030000000000004,16.46
2016-05-08,0.0064,15.27
2016-05-09,0.006295,13.32
2016-05-10,0.006089,15.02
2016-05-11,0.006125,11.79
2016-05-12,0.006101,11.23
2016-05-13,0.0060490000000000006,11.25
2016-05-14,0.006091,9.97
2016-05-15,0.006091,9.766
2016-05-16,0.005991,5.907
2016-05-17,0.005764,10.58
2016-05-18,0.006185,24.36
2016-05-19,0.006095000000000001,24.64
2016-05-20,0.00595,25.43
2016-05-21,0.00594,25.41
2016-05-22,0.005751,26.41
2016-05-23,0.0058,24.45
2016-05-24,0.00555,12.85
2016-05-25,0.0057,17.7
2016-05-26,0.00549,18.88
2016-05-27,0.0048530000000000005,34.36
2016-05-28,0.005613,59.26
2016-05-29,0.005799,60.06
2016-05-30,0.00557,59.82
2016-05-31,0.00579,60.37
2016-06-01,0.0057740000000000005,59.07
2016-06-02,0.005849,41.4
2016-06-03,0.005895,18.7
2016-06-04,0.005799,17.76
2016-06-05,0.005898,12.32
2016-06-06,0.0057799999999999995,10.21
2016-06-07,0.005738,10.38
2016-06-08,0.005672,9.578
2016-06-09,0.00569,9.1
2016-06-10,0.00569,8.503
2016-06-11,0.005599,6.001
2016-06-12,0.005814,12.75
2016-06-13,0.0073,61.81
2016-06-14,0.0066,72.11
2016-06-15,0.006587000000000001,72.26
2016-06-16,0.0066489999999999995,72.03
2016-06-17,0.006506999999999999,72.32
2016-06-18,0.007238,75.65
2016-06-19,0.006490000000000001,52.44
2016-06-20,0.005804,53.97
2016-06-21,0.0068,72.92
2016-06-22,0.006295,76.15
2016-06-23,0.00665,77.82
2016-06-24,0.006479,70.42
2016-06-25,0.0065,64.06
2016-06-26,0.0063,54.83
2016-06-27,0.007245999999999999,50.66
2016-06-28,0.006957,45.9
2016-06-29,0.0066,47.22
2016-06-30,0.00678,46.96
2016-07-01,0.0066099999999999996,47.81
2016-07-02,0.006789,46.76
2016-07-03,0.006554000000000001,22.98
2016-07-04,0.006431999999999999,21.71
2016-07-05,0.006520000000000001,18.26
2016-07-06,0.0066099999999999996,16.72
2016-07-07,0.006706,15.75
2016-07-08,0.006548999999999999,14.8
2016-07-09,0.00644,12.24
2016-07-10,0.00624,14.03
2016-07-11,0.006495999999999999,18.29
2016-07-12,0.0065,17.73
2016-07-13,0.006458,16.83
2016-07-14,0.006531,16.31
2016-07-15,0.006706999999999999,16.71
2016-07-16,0.006731999999999999,11.59
2016-07-17,0.0065,13.57
2016-07-18,0.006443000000000001,13.78
2016-07-19,0.0064,13.78
2016-07-20,0.006492,14.05
2016-07-21,0.006242,13.99
2016-07-22,0.0064,16.93
2016-07-23,0.006286,15.12
2016-07-24,0.006243,15.09
2016-07-25,0.005795000000000001,24.03
2016-07-26,0.005952000000000001,25.6
2016-07-27,0.0060079999999999995,24.84
2016-07-28,0.0062,25.6
2016-07-29,0.0062,25.28
2016-07-30,0.006,26.61
2016-07-31,0.005742000000000001,20.39
2016-08-01,0.005695,18.24
2016-08-02,0.00562,17.43
2016-08-03,0.006117,30.06
2016-08-04,0.0059,31.37
2016-08-05,0.0063,35.58
2016-08-06,0.0062,32.7
2016-08-07,0.006,34.68
2016-08-08,0.00625,34.76
2016-08-09,0.00624,27.25
2016-08-10,0.006106,25.66
2016-08-11,0.00605,16.89
2016-08-12,0.00618,18.05
2016-08-13,0.005944,19.06
2016-08-14,0.0062,19.32
2016-08-15,0.00615,19.4
2016-08-16,0.0061,18.56
2016-08-17,0.005907,20.46
2016-08-18,0.006065,21.05
2016-08-19,0.006204,18.29
2016-08-20,0.00604,16.09
2016-08-21,0.005652,23.3
2016-08-22,0.00575,24.81
2016-08-23,0.006149,30.73
2016-08-24,0.0062,30.1
2016-08-25,0.005908,32.19
2016-08-26,0.0059,31.63
2016-08-27,0.006057,24.81
2016-08-28,0.0065,29.58
2016-08-29,0.006,35.35
2016-08-30,0.006,35.16
2016-08-31,0.005947999999999999,32.49
2016-09-01,0.006023,32.62
2016-09-02,0.00603,31.78
2016-09-03,0.005947,21.89
2016-09-04,0.005926,5.992000000000001
2016-09-05,0.005965,6.432
2016-09-06,0.005883,7.084
2016-09-07,0.00594,6.602
2016-09-08,0.00603,8.118
2016-09-09,0.005917,8.941
2016-09-10,0.005825,9.812000000000001
2016-09-11,0.005899000000000001,10.43
2016-09-12,0.005917,9.713
2016-09-13,0.006058,11.37
2016-09-14,0.0091,109.78
2016-09-15,0.0072,136.68
2016-09-16,0.007078,136.72
2016-09-17,0.006998999999999999,137.17
2016-09-18,0.006958,137.34
2016-09-19,0.006825,137.91
2016-09-20,0.006804999999999999,60.13
2016-09-21,0.006848000000000001,6.285
2016-09-22,0.0074,23.33
2016-09-23,0.0075,22.55
2016-09-24,0.008166,28.85
2016-09-25,0.0077,35.5
2016-09-26,0.008405,38.62
2016-09-27,0.008668,37.58
2016-09-28,0.009097,35.77
2016-09-29,0.0086,43.41
2016-09-30,0.007982,44.75
2016-10-01,0.00795,41.19
2016-10-02,0.008169,33.12
2016-10-03,0.0078,32.41
2016-10-04,0.007256,26.88
2016-10-05,0.007495999999999999,31.74
2016-10-06,0.007365999999999999,27.03
2016-10-07,0.0074459999999999995,27.76
2016-10-08,0.00745,25.41
2016-10-09,0.008064,33.35
2016-10-10,0.007814,26.09
2016-10-11,0.007921,25.3
2016-10-12,0.007981,23.86
2016-10-13,0.00812,23.86
2016-10-14,0.007999,24.99
2016-10-15,0.008029999999999999,12.4
2016-10-16,0.00808,7.412000000000001
2016-10-17,0.0084,11.67
2016-10-18,0.008570999999999999,11.95
2016-10-19,0.0092,20.02
2016-10-20,0.009098,19.43
2016-10-21,0.008879999999999999,22.82
2016-10-22,0.008903,22.99
2016-10-23,0.00886,22.24
2016-10-24,0.008902,21.94
2016-10-25,0.008773999999999999,7.222
2016-10-26,0.00829,15.11
2016-10-27,0.0078,19.54
2016-10-28,0.007731999999999999,18.53
2016-10-29,0.008023,24.6
2016-10-30,0.007979,23.98
2016-10-31,0.008028,24.88
2016-11-01,0.008225,22.45
2016-11-02,0.008145,12.78
2016-11-03,0.0082,11.74
2016-11-04,0.00821,7.851
2016-11-05,0.00807,9.516
2016-11-06,0.00826,11.16
2016-11-07,0.008263,9.211
2016-11-08,0.008179,9.256
2016-11-09,0.008153,9.077
2016-11-10,0.008020999999999999,9.901
2016-11-11,0.008109,9.497
2016-11-12,0.008028,6.362
2016-11-13,0.008079000000000001,6.954
2016-11-14,0.00771,13.64
2016-11-15,0.0077,13.73
2016-11-16,0.007809,14.81
2016-11-17,0.0078,14.06
2016-11-18,0.007689,14.2
2016-11-19,0.00765,13.58
2016-11-20,0.0074,10.44
2016-11-21,0.007378,10.38
2016-11-22,0.007045,12.2
2016-11-23,0.00687,11.12
2016-11-24,0.0068189999999999995,11.63
2016-11-25,0.006971,16.09
2016-11-26,0.006845,15.13
2016-11-27,0.006761,14.8
2016-11-28,0.00672,10.73
2016-11-29,0.006795000000000001,10.07
2016-11-30,0.0066040000000000005,12.41
2016-12-01,0.006558,8.772
2016-12-02,0.0066560000000000005,10.48
2016-12-03,0.006423000000000001,13.42
2016-12-04,0.006304,13.65
2016-12-05,0.0067,23.55
2016-12-06,0.006999999999999999,24.58
2016-12-07,0.006996,24.26
2016-12-08,0.0069310000000000005,24.78
2016-12-09,0.006742000000000001,23.66
2016-12-10,0.0067659999999999994,22.18
2016-12-11,0.0067,15.82
2016-12-12,0.006689,7.335
2016-12-13,0.006788,9.447000000000001
2016-12-14,0.006634,10.62
2016-12-15,0.006693999999999999,8.972999999999999
2016-12-16,0.006490000000000001,11.76
2016-12-17,0.0065,11.91
2016-12-18,0.00645,11.88
2016-12-19,0.0065379999999999995,11.7
2016-12-20,0.006559000000000001,10.52
2016-12-21,0.006376,11.86
2016-12-22,0.006086,14.84
2016-12-23,0.006437999999999999,23.52
2016-12-24,0.0063100000000000005,24.03
2016-12-25,0.00625,23.39
2016-12-26,0.006135,23.26
2016-12-27,0.006243,23.58
2016-12-28,0.006474,20.82
2016-12-29,0.0064150000000000006,14.87
2016-12-30,0.006511,13.83
2016-12-31,0.006346,15.86
2017-01-01,0.006312,14.69
2017-01-02,0.006411,14.55
2017-01-03,0.006409999999999999,10.29
2017-01-04,0.0062759999999999995,11.48
2017-01-05,0.006222,9.81
2017-01-06,0.006363000000000001,10.6
2017-01-07,0.006251,11.66
2017-01-08,0.006176,10.43
2017-01-09,0.006815000000000001,30.28
2017-01-10,0.006543000000000001,32.43
2017-01-11,0.006359,33.68
2017-01-12,0.006669,35.53
2017-01-13,0.006795000000000001,34.59
2017-01-14,0.006809999999999999,33.86
2017-01-15,0.00678,21.07
2017-01-16,0.00683,16.68
2017-01-17,0.0068,13.07
2017-01-18,0.006840000000000001,5.712999999999999
2017-01-19,0.0066,10.49
2017-01-20,0.006840000000000001,15.25
2017-01-21,0.00678,15.42
2017-01-22,0.006690000000000001,15.57
2017-01-23,0.0065,17.02
2017-01-24,0.006490000000000001,16.63
2017-01-25,0.0063,15.84
2017-01-26,0.00636,10.12
2017-01-27,0.00639,11.11
2017-01-28,0.0063100000000000005,11.09
2017-01-29,0.00645,11.89
2017-01-30,0.006409999999999999,11.97
2017-01-31,0.006490000000000001,8.326
2017-02-01,0.0064,9.523
2017-02-02,0.006379999999999999,9.494
2017-02-03,0.00644,8.83
2017-02-04,0.00629,9.015
2017-02-05,0.006379999999999999,10.21
2017-02-06,0.006409999999999999,9.535
2017-02-07,0.00635,9.11
2017-02-08,0.00628,9.491
2017-02-09,0.0063100000000000005,9.057
2017-02-10,0.006379999999999999,6.888
2017-02-11,0.00627,7.398
2017-02-12,0.00624,6.981
2017-02-13,0.006220000000000001,6.797999999999999
2017-02-14,0.0061,7.903
2017-02-15,0.0059299999999999995,9.289
2017-02-16,0.00587,6.327999999999999
2017-02-17,0.00554,13.54
2017-02-18,0.00591,26.9
2017-02-19,0.00596,27.3
2017-02-20,0.00585,27.27
2017-02-21,0.00583,26.39
2017-02-22,0.00585,26.31
2017-02-23,0.0056,23.78
2017-02-24,0.00563,13.13
2017-02-25,0.0057,13.6
2017-02-26,0.00556,14.14
2017-02-27,0.00557,14.37
2017-02-28,0.00539,15.24
2017-03-01,0.00606,35.58
2017-03-02,0.006490000000000001,38.34
2017-03-03,0.0062,42.76
2017-03-04,0.00604,42.86
2017-03-05,0.00604,42.91
2017-03-06,0.00673,46.32
2017-03-07,0.0065,41.23
2017-03-08,0.00648,36.93
2017-03-09,0.00617,37.29
2017-03-10,0.00625,36.46
2017-03-11,0.00632,36.43
2017-03-12,0.00644,18.51
2017-03-13,0.00639,16.33
2017-03-14,0.00625,17.14
2017-03-15,0.0063,10.15
2017-03-16,0.0059700000000000005,17.78
2017-03-17,0.00688,44.5
2017-03-18,0.006690000000000001,45.84
2017-03-19,0.0069,45.99
2017-03-20,0.0068200000000000005,45.38
2017-03-21,0.00719,46.4
2017-03-22,0.011000000000000001,111.61
2017-03-23,0.010620000000000001,116.17
2017-03-24,0.008879999999999999,133.33
2017-03-25,0.00937,133.23
2017-03-26,0.00943,132.58
2017-03-27,0.00955,133.05
2017-03-28,0.01015,58.2
2017-03-29,0.01383,103.35
2017-03-30,0.0214,119.43
2017-03-31,0.022000000000000002,121.38
2017-04-01,0.0615,257.28
2017-04-02,0.032010000000000004,364.66
2017-04-03,0.03787,362.2
2017-04-04,0.03559,367.93
2017-04-05,0.0332,359.69
2017-04-06,0.03715,359.48
2017-04-07,0.03575,192.95
2017-04-08,0.034210000000000004,67.39
2017-04-09,0.03404,44.58
2017-04-10,0.03316,42.48
2017-04-11,0.03455,39.75
2017-04-12,0.03422,20.38
2017-04-13,0.03348,19.08
2017-04-14,0.03381,16.25
2017-04-15,0.03306,17.19
2017-04-16,0.03333,15.92
2017-04-17,0.03281,9.497
2017-04-18,0.03035,20.98
2017-04-19,0.02999,21.07
2017-04-20,0.03355,41.28
2017-04-21,0.0316,44.08
2017-04-22,0.03141,43.81
2017-04-23,0.03151,43.88
2017-04-24,0.03224,37.61
2017-04-25,0.03275,36.93
